tenure,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,region,internet_service,online_backup,tech_support,churn
71,85.79,5583.41,2,3,0,1,1,0,1,1,0,0
28,92.75,2474.52,2,2,0,3,2,3,0,0,0,1
52,98.65,5550.44,4,4,1,0,1,2,0,0,0,0
16,44.37,724.94,1,3,0,3,2,1,1,0,0,1
69,50.59,3063.86,4,3,0,0,2,3,1,1,1,0
12,68.31,802.59,2,2,2,0,1,3,2,1,1,1
25,26.32,675.06,2,4,1,3,1,3,2,1,1,0
52,81.11,4736.13,5,4,0,3,0,0,2,0,1,0
53,118.37,5687.49,5,2,0,3,0,0,1,1,1,0
23,56.08,1408.24,5,2,2,2,1,3,1,0,1,1
16,95.28,1355.62,4,0,2,2,2,0,1,0,1,1
57,70.0,3681.63,1,1,0,3,2,3,2,1,1,0
39,32.78,1180.03,5,2,0,2,2,0,1,0,1,1
53,78.22,4615.35,3,1,0,2,0,3,1,1,0,0
42,49.99,1909.9,5,4,0,0,1,2,1,1,0,1
58,23.44,1476.58,4,0,0,1,2,0,1,1,1,1
39,83.49,3218.92,1,2,1,1,1,3,0,1,1,0
14,105.89,1704.48,5,2,0,2,1,1,2,1,1,0
5,54.48,300.09,1,4,0,0,1,2,1,1,1,1
35,59.03,2214.6,3,1,1,3,1,0,2,1,0,1
18,109.1,2182.25,2,4,2,0,0,3,0,0,0,1
9,101.36,948.93,1,2,0,0,2,1,1,0,1,1
58,91.5,5853.83,5,3,1,1,1,1,2,0,0,0
17,44.88,708.28,4,2,0,3,3,1,1,0,0,1
7,111.02,683.36,4,1,0,1,3,2,1,0,0,1
46,35.44,1687.01,4,1,2,2,2,2,1,0,0,1
13,82.68,1053.74,4,4,0,1,1,1,1,1,1,1
40,22.88,895.01,1,2,1,0,1,2,1,1,0,0
42,84.37,3572.06,4,1,0,3,1,3,1,1,1,1
9,47.71,411.57,2,3,0,3,1,0,2,0,0,1
50,64.97,3371.23,3,3,1,3,3,0,1,1,0,1
27,54.53,1264.88,1,0,0,1,0,0,0,1,0,1
66,37.28,2807.0,1,5,0,1,2,2,2,0,1,1
5,82.2,463.36,4,0,1,1,2,3,1,0,0,0
29,108.2,3547.46,4,5,0,2,2,3,1,1,1,1
37,115.91,4114.93,1,1,0,1,2,2,0,1,0,0
38,39.23,1505.18,4,2,1,2,2,2,2,0,1,0
8,91.74,833.88,4,4,0,1,3,3,2,1,1,0
65,86.43,6296.34,4,1,1,2,0,3,1,1,1,1
17,54.34,1004.18,4,1,2,0,0,1,0,0,1,0
71,21.91,1512.36,4,2,0,0,1,0,2,0,0,0
45,88.98,4081.35,5,5,0,3,1,1,1,0,1,1
4,114.55,498.46,5,3,1,0,1,3,2,0,0,1
36,83.21,2791.64,5,4,0,3,0,1,2,0,0,0
70,63.53,4615.75,1,1,1,2,0,0,1,0,1,0
31,72.52,2469.13,3,1,0,3,2,2,2,1,1,1
19,39.96,806.55,1,6,0,0,1,1,1,1,1,1
61,95.05,5762.63,5,1,0,2,2,1,2,1,1,0
54,94.64,5240.39,1,1,1,3,1,2,1,1,0,0
39,34.55,1545.07,3,2,0,2,2,2,1,0,0,0
19,107.8,2110.83,4,2,2,2,1,0,2,1,1,0
39,46.92,1986.63,2,2,1,0,2,3,1,0,1,0
67,118.23,8459.6,5,1,0,2,1,1,2,0,1,0
45,58.29,2781.62,5,6,0,1,0,0,2,0,0,0
13,37.79,523.14,3,2,0,0,3,1,1,1,0,1
58,55.17,3156.21,4,1,1,3,2,0,0,1,1,0
20,64.02,1270.44,4,1,2,1,1,0,2,0,0,0
61,26.93,1626.94,2,4,0,0,3,2,0,0,0,0
39,77.82,2610.07,4,2,0,2,1,3,1,1,1,1
1,79.76,73.57,3,1,0,3,1,1,1,1,0,0
3,93.89,252.49,4,0,0,2,2,3,2,0,0,1
62,22.92,1585.58,3,1,1,2,1,0,2,1,1,0
63,74.12,4354.55,5,1,0,3,1,2,1,0,0,0
25,25.29,563.69,5,2,0,3,1,3,2,0,1,0
56,90.11,4470.76,5,4,1,0,1,2,2,0,1,1
33,25.57,894.53,1,1,0,0,0,2,1,1,1,0
38,111.17,3598.59,5,3,0,2,0,1,0,1,1,1
6,90.21,536.59,3,2,0,0,3,0,0,0,0,1
58,70.74,3633.75,2,2,1,1,1,1,1,1,1,1
44,64.15,3118.71,4,4,0,3,0,1,0,0,1,0
45,33.07,1692.68,5,1,0,2,2,3,1,1,0,0
32,49.1,1787.44,1,1,0,1,1,2,2,0,0,1
45,106.9,4726.56,1,2,0,1,1,1,1,0,0,1
61,110.45,7029.25,3,2,0,3,3,1,2,1,1,1
47,20.07,971.74,2,3,0,0,3,0,1,0,1,0
21,79.41,1592.66,5,1,0,1,0,3,0,0,0,0
36,91.93,3253.95,5,3,0,2,3,3,1,0,0,1
19,81.87,1352.3,1,1,0,1,3,2,2,1,0,1
20,28.17,613.33,3,1,1,3,2,2,0,0,1,1
57,41.77,2195.89,1,3,1,0,2,3,1,1,0,0
18,45.03,801.01,1,2,0,0,1,3,2,0,1,1
47,103.17,4820.91,2,5,0,2,0,0,1,0,1,1
49,66.32,3308.87,3,0,0,2,2,1,2,1,0,0
14,68.68,1053.26,2,6,0,2,2,0,1,1,1,1
15,113.49,1800.33,3,1,0,2,2,0,2,0,0,1
31,83.71,2721.91,5,2,0,2,1,3,1,0,1,1
1,109.87,110.75,4,4,0,1,1,3,0,0,1,1
54,65.65,3115.43,4,3,2,1,2,1,1,0,0,1
3,34.94,101.75,3,3,0,3,2,2,1,1,0,1
16,112.99,2055.93,4,1,2,0,0,3,2,1,0,0
57,65.87,4312.8,1,2,2,1,2,0,1,1,0,0
12,38.16,489.63,5,4,2,2,2,1,2,0,1,0
16,50.24,738.12,5,0,2,3,1,2,1,0,1,0
24,25.08,530.04,4,2,0,2,1,0,2,0,0,0
28,66.83,1823.39,3,2,0,0,1,0,0,0,0,1
8,105.31,932.63,1,1,0,2,3,2,0,1,1,1
36,113.36,4352.51,3,1,0,3,1,0,1,0,1,0
8,113.26,1010.43,4,4,0,3,2,0,2,1,1,1
58,32.52,1951.85,5,3,2,3,2,1,1,0,1,0
60,58.21,3105.02,5,4,0,0,1,0,1,1,0,0
50,22.82,1009.27,3,2,0,1,0,0,2,1,0,0
28,105.52,2553.84,2,3,1,1,2,1,1,0,0,1
41,55.88,2337.0,3,2,0,3,2,1,1,0,1,0
64,83.11,4908.86,2,3,0,1,1,2,2,0,0,0
27,91.49,2643.92,3,3,0,0,0,2,1,1,0,1
63,62.98,4189.73,2,0,2,2,2,2,2,1,0,0
17,50.64,813.97,2,1,1,0,2,1,1,1,1,0
33,116.22,3463.43,2,3,1,1,0,0,0,0,0,0
29,116.45,2974.21,2,2,0,0,2,0,2,0,1,1
13,48.94,681.57,1,1,2,2,3,0,2,0,1,0
46,67.96,3079.79,2,1,0,0,1,0,1,1,0,1
35,117.28,3887.63,2,1,1,1,2,1,1,1,1,1
6,20.49,136.07,5,2,2,2,2,3,1,1,1,0
69,61.27,4346.2,1,3,1,1,1,2,2,1,0,0
47,30.05,1419.78,2,1,1,2,2,3,2,0,0,1
25,70.92,1902.34,4,0,0,3,3,2,0,0,1,1
66,22.47,1623.21,1,1,0,2,2,2,2,0,1,1
10,60.69,640.78,5,1,2,1,1,1,1,0,0,0
56,42.07,2313.51,3,1,0,3,2,2,0,1,0,0
30,73.33,2120.27,5,2,2,3,1,1,1,1,1,1
5,119.6,646.73,5,1,1,1,1,3,0,1,1,1
33,100.05,3319.51,1,3,0,1,1,0,2,1,1,1
65,104.56,7213.42,1,0,1,0,3,3,0,1,1,0
18,83.53,1679.56,4,7,0,1,1,3,2,1,0,1
49,24.16,1331.32,4,2,0,2,3,1,2,0,1,0
11,40.68,417.64,1,1,0,3,1,1,0,0,1,1
26,112.51,2651.28,1,3,0,0,2,2,2,1,1,1
63,56.61,3311.1,1,1,2,0,0,0,1,1,1,0
59,30.36,1926.55,3,2,0,0,0,3,2,0,0,1
27,90.24,2341.51,5,0,1,3,3,3,2,1,0,0
49,49.95,2207.54,4,3,0,0,0,1,2,1,0,1
33,46.89,1360.81,4,2,1,3,1,1,2,0,0,1
1,119.8,113.59,2,4,1,3,3,1,0,1,1,1
21,105.81,1979.53,3,0,0,0,2,3,1,0,0,1
55,60.79,2998.97,1,3,2,3,1,1,2,0,0,1
6,118.03,747.22,1,1,2,0,2,2,0,1,1,1
69,85.01,5020.64,3,2,1,1,2,2,2,0,1,0
5,94.2,416.97,4,1,2,2,0,2,2,0,1,1
3,23.15,76.63,1,2,1,1,1,0,1,1,1,0
53,32.16,1880.88,2,3,2,2,1,2,1,1,1,0
23,83.31,1817.94,4,3,0,3,1,1,0,0,0,1
53,109.9,5104.8,5,4,0,3,1,1,0,0,0,0
37,82.37,3235.27,3,1,2,0,1,3,1,0,0,0
17,33.4,544.02,4,2,0,1,1,0,2,0,1,1
1,31.58,27.27,5,2,0,1,1,0,1,1,1,1
51,104.42,4778.69,2,2,0,3,1,1,1,0,0,0
45,33.93,1360.68,3,1,0,1,1,3,1,0,0,0
4,72.02,295.79,1,3,0,2,2,2,0,0,1,1
62,23.71,1645.68,1,2,1,3,3,2,2,1,1,0
65,28.07,1984.75,5,3,2,0,1,3,0,1,0,0
32,87.23,2830.47,4,1,0,0,0,3,1,0,1,1
34,88.92,2952.61,2,0,1,3,2,1,2,0,0,1
39,54.15,2186.91,5,1,0,3,3,0,1,1,0,0
26,41.56,1062.37,2,0,0,0,0,3,1,0,0,0
34,101.37,3184.09,2,3,1,2,0,1,2,1,0,1
54,41.71,2373.44,2,3,2,1,1,0,1,1,0,0
3,74.2,247.53,3,1,0,3,2,2,1,0,1,1
50,116.82,5618.27,5,1,0,3,3,3,2,0,0,1
12,34.79,460.19,3,1,0,2,2,2,0,0,0,0
65,114.09,7262.37,4,1,2,0,2,1,1,0,1,0
54,38.29,2006.42,4,2,0,3,2,2,2,0,1,1
5,76.74,329.42,1,0,0,2,1,1,2,1,1,1
57,57.7,3481.62,1,1,2,3,2,1,1,0,1,0
17,116.49,2163.07,1,4,1,2,1,0,0,1,0,1
47,47.35,2334.85,4,1,2,2,1,1,1,0,0,0
23,59.97,1234.96,2,4,2,0,1,1,2,0,0,1
14,118.29,1458.92,2,1,0,1,2,2,2,0,0,1
66,73.65,4966.95,5,1,1,0,2,0,1,1,1,0
51,70.26,3477.54,4,1,0,2,2,0,1,1,1,1
38,45.78,1702.56,1,1,2,1,0,0,1,1,1,1
64,90.14,6578.31,4,1,0,1,0,2,2,0,0,1
38,21.44,869.34,2,0,1,0,1,0,1,1,1,1
50,24.95,1214.55,2,2,0,0,1,2,1,1,0,1
30,79.94,2052.1,3,0,0,3,1,0,1,1,0,0
51,54.17,2376.42,3,3,0,1,0,1,1,0,1,1
63,115.33,7668.72,5,1,1,2,2,3,1,1,1,0
52,110.32,6317.83,4,4,0,3,2,0,0,1,0,1
38,91.37,3688.43,3,1,0,3,1,2,1,0,1,0
30,101.81,2968.2,3,2,0,3,2,3,2,1,0,1
51,86.73,3801.2,4,4,0,3,0,2,1,0,1,1
5,32.56,185.62,2,0,1,0,1,1,2,1,0,0
29,96.55,3208.61,5,2,0,1,3,1,2,1,0,0
4,41.02,166.51,5,2,0,3,2,2,1,0,1,1
10,52.34,456.02,5,1,1,1,0,3,1,1,0,1
56,101.92,5777.87,3,3,1,2,2,3,2,0,1,1
17,73.65,1399.47,2,3,1,1,2,0,1,1,1,1
17,105.99,1899.19,5,2,2,0,1,1,2,0,1,0
69,41.3,3038.03,4,4,0,1,2,3,0,1,1,0
34,80.78,2404.49,5,1,2,2,1,1,0,1,1,0
6,28.38,150.17,1,2,1,2,2,3,1,0,1,1
53,84.31,3968.7,2,4,1,3,2,3,1,0,1,1
66,96.25,7123.39,1,1,1,2,3,0,2,1,0,0
43,78.49,3401.38,2,2,0,3,0,2,0,0,0,1
23,46.62,1166.13,4,0,0,0,1,1,1,1,0,0
55,23.13,1125.54,3,0,1,0,3,1,0,0,1,0
16,31.94,576.69,3,2,0,0,1,2,1,0,0,1
8,82.23,721.22,2,3,1,1,2,0,0,0,1,1
4,113.44,416.3,5,0,1,2,0,0,1,0,1,1
4,40.65,180.87,1,5,0,2,0,1,1,1,1,1
56,93.5,4864.55,4,1,0,2,1,2,0,0,0,0
25,106.65,2430.45,5,5,0,3,2,0,2,1,0,1
67,72.09,4488.31,3,2,0,3,0,2,1,1,1,1
67,86.93,6540.36,5,5,0,0,1,3,1,1,0,0
27,101.5,3082.23,1,2,0,2,0,1,1,1,0,1
32,46.07,1398.53,3,2,0,1,1,0,2,1,0,1
50,49.69,2637.6,2,5,0,1,2,3,1,1,0,0
61,20.06,1288.35,4,0,0,0,1,2,2,1,1,0
51,116.31,6477.32,4,4,2,3,1,2,2,0,0,0
19,111.75,1993.71,3,2,2,3,1,1,2,1,1,1
21,96.46,2031.75,2,4,0,3,2,3,2,1,0,1
5,27.91,146.56,1,1,0,0,0,0,2,1,0,1
42,64.75,2333.01,4,4,0,0,1,1,1,1,0,0
61,30.19,1773.44,3,3,0,2,1,3,2,1,1,0
22,21.59,502.94,4,6,1,2,1,1,1,0,0,0
21,81.62,1586.77,2,1,0,2,2,3,0,0,1,0
70,116.08,9241.57,1,2,0,1,3,0,2,1,0,0
1,110.29,94.74,2,1,2,1,1,2,1,0,0,1
5,89.68,510.0,5,1,2,2,2,2,1,1,0,0
12,29.66,325.72,2,3,2,1,2,2,2,0,1,0
46,47.42,1885.93,2,3,0,1,2,0,0,1,1,0
34,52.01,1658.11,4,1,2,3,3,3,1,1,0,0
49,96.32,5124.76,2,2,1,3,1,1,1,0,0,1
45,100.22,4851.68,3,3,1,0,3,2,2,1,1,0
27,58.51,1441.8,4,5,2,3,3,2,2,0,1,0
26,61.79,1460.37,4,0,2,2,2,0,2,0,1,0
47,24.45,1198.35,5,1,1,3,2,0,0,0,0,0
56,48.91,2704.72,3,2,0,1,2,3,1,1,1,0
63,65.13,4462.88,2,5,0,1,1,3,2,1,1,1
48,31.7,1304.31,5,2,1,2,2,3,2,1,1,0
61,65.33,4116.93,3,1,2,2,2,1,1,1,0,0
26,105.32,2927.75,5,3,1,3,0,3,1,0,0,0
36,78.13,3229.09,1,1,0,3,3,3,1,0,1,0
1,27.89,29.39,2,0,0,3,3,1,2,0,1,0
8,39.17,288.13,5,2,0,0,0,2,2,0,1,1
52,67.45,3095.33,1,2,2,0,2,2,0,0,1,1
47,56.15,2750.55,2,2,0,2,1,0,1,0,1,0
56,55.87,3150.63,5,1,1,3,2,1,1,1,1,0
14,72.93,1143.23,5,2,2,1,1,3,2,1,1,1
28,78.44,2345.62,5,3,0,0,2,2,2,0,0,1
2,99.69,199.96,5,4,2,2,1,0,1,1,0,0
26,54.1,1365.83,4,1,2,0,3,1,0,0,1,0
14,100.55,1367.27,5,0,0,3,2,1,0,0,0,1
59,53.86,2916.88,4,3,0,1,1,1,1,1,0,0
56,25.54,1223.3,4,2,1,1,2,3,2,1,1,0
7,75.42,539.8,1,1,0,2,3,3,0,1,0,0
3,78.79,215.98,2,1,1,0,0,3,2,1,0,1
23,113.45,2381.11,4,0,1,3,1,0,0,1,1,0
18,92.61,1479.57,3,3,0,3,3,1,1,1,0,1
38,111.78,3852.0,4,4,0,1,2,0,2,1,1,1
15,110.83,1429.0,3,2,0,1,3,0,2,1,1,1
64,80.46,5418.42,1,2,0,3,0,0,2,1,0,1
28,72.78,1977.46,3,2,1,3,3,3,2,1,1,0
39,75.74,3008.54,1,4,1,0,2,1,1,0,0,1
57,117.83,6992.45,1,3,0,2,2,2,1,1,0,1
17,97.32,1888.89,1,2,1,0,2,3,2,1,0,0
44,30.63,1173.03,3,1,0,0,0,3,0,0,0,1
25,97.84,2385.84,3,0,2,3,2,2,1,1,1,1
17,37.05,581.9,1,1,0,0,1,0,2,1,1,1
13,64.74,835.68,1,2,0,0,2,0,2,0,0,1
25,41.05,1155.59,2,2,1,0,2,3,2,1,1,0
68,88.96,6455.64,1,3,1,1,2,3,0,0,1,0
10,107.73,1129.65,5,1,0,2,1,3,2,0,1,1
67,49.04,3227.51,2,0,0,2,2,2,2,0,1,0
18,28.2,533.68,2,1,0,1,0,3,2,0,1,1
34,49.85,1457.11,2,3,0,3,0,3,1,1,1,1
8,87.24,715.95,5,4,0,3,1,1,1,1,0,1
40,52.88,2149.16,2,0,1,2,2,2,2,1,0,1
42,47.81,1915.68,2,3,2,2,2,2,2,1,1,0
41,38.44,1435.04,3,8,1,3,2,1,1,0,0,0
6,69.75,457.12,3,1,0,0,3,0,1,0,1,0
52,47.59,2143.69,1,1,2,2,0,2,2,0,1,0
26,93.1,2108.13,1,1,0,0,3,3,2,1,1,1
64,27.66,1738.79,4,1,0,2,3,3,1,0,0,0
59,86.4,4719.37,5,1,1,1,2,0,1,0,0,0
56,43.76,2630.77,3,6,0,2,0,1,2,0,0,0
59,68.93,4230.46,1,2,0,1,1,1,0,0,0,1
70,48.61,3680.83,5,3,0,0,1,1,0,1,0,0
33,92.28,2884.97,2,3,0,3,2,3,1,1,1,1
53,114.53,6508.12,5,5,0,0,1,1,1,1,0,0
22,111.71,2724.68,3,2,1,0,1,1,2,0,0,1
21,78.34,1568.83,4,1,0,0,1,3,2,0,0,1
70,66.26,4415.49,3,1,0,1,1,0,2,1,1,0
70,101.83,7983.37,1,2,0,2,1,3,2,0,0,0
4,88.33,305.61,1,2,2,3,0,1,0,0,0,1
62,38.36,2271.22,5,1,0,0,2,0,1,1,1,0
62,102.09,5605.59,3,0,0,0,1,1,1,1,0,0
24,62.89,1296.05,1,0,1,0,2,3,2,1,0,0
55,38.9,1890.95,2,1,0,1,2,3,1,1,1,0
9,48.18,424.67,2,2,0,1,0,0,1,1,1,1
3,46.75,148.12,4,0,1,1,1,1,0,0,0,1
31,71.92,2088.6,5,2,0,2,2,1,2,1,1,0
40,43.44,1919.75,1,1,0,2,3,0,2,1,0,0
36,32.36,1143.04,4,1,0,0,1,2,1,1,0,0
24,32.37,885.98,2,2,0,3,2,3,2,1,0,1
6,78.33,534.0,4,3,2,1,2,3,2,0,0,0
66,93.48,6675.2,4,3,0,2,2,1,0,0,0,0
4,52.15,235.67,1,0,0,2,3,3,1,1,0,0
6,23.47,149.54,1,4,2,3,1,0,1,0,0,1
51,32.72,1866.9,1,2,0,1,1,3,2,0,0,1
62,111.47,6364.73,5,3,0,2,2,0,0,1,0,0
57,69.35,3769.87,4,2,1,3,0,3,1,0,0,0
66,65.36,4640.89,4,3,1,3,1,2,1,1,1,0
8,23.8,186.13,5,3,1,1,2,1,2,0,1,1
26,92.86,2658.79,2,0,0,1,2,2,2,1,1,1
51,72.81,4133.82,3,0,2,1,2,0,1,0,0,0
45,40.21,1700.66,2,1,0,0,1,1,1,1,1,0
44,31.01,1496.71,5,3,0,2,3,3,2,0,0,1
5,58.34,261.44,4,2,0,3,1,3,2,0,1,0
70,103.72,6899.01,4,3,1,0,0,2,2,0,0,0
26,106.53,2784.69,1,0,1,1,2,1,2,1,1,1
68,80.28,5011.32,1,4,1,2,3,3,2,0,1,0
19,92.75,1804.23,4,1,1,2,2,0,0,0,0,1
20,31.52,645.19,4,1,0,0,2,2,1,1,1,0
12,78.81,862.59,1,5,0,3,2,3,1,0,1,1
47,86.7,4436.14,1,4,1,0,0,0,2,0,0,1
1,40.07,41.65,2,0,0,2,2,0,1,1,0,1
14,108.02,1429.54,4,2,0,3,1,2,1,0,0,1
64,39.5,2324.87,4,3,2,0,3,2,1,1,1,0
38,51.35,2172.92,5,1,1,0,1,2,2,1,1,0
37,82.06,3341.86,2,1,0,1,1,0,1,1,1,1
11,83.84,847.42,3,3,1,2,2,1,0,1,0,1
3,89.94,232.23,3,3,1,1,1,1,0,1,0,1
33,31.2,1123.71,3,2,0,1,1,1,1,1,0,1
6,104.95,651.5,1,0,0,3,1,1,2,0,1,1
50,73.28,3225.5,3,3,0,3,0,1,2,1,1,1
10,67.13,688.92,5,0,0,2,2,1,1,1,1,0
5,118.11,582.08,1,1,0,3,1,3,1,1,1,1
23,94.04,2341.02,1,4,2,2,2,3,2,0,0,0
10,31.8,290.25,3,2,0,3,2,2,0,1,1,1
44,95.65,4149.63,1,3,2,1,2,1,1,0,1,1
2,29.52,52.96,2,0,0,2,2,3,1,1,1,1
13,22.75,336.3,2,1,0,1,2,0,2,1,0,1
40,60.36,2616.41,3,3,2,3,1,0,2,1,1,0
2,119.36,255.67,5,1,0,1,2,1,1,0,1,1
65,37.49,2575.79,1,0,2,3,1,0,2,1,0,0
63,87.26,5371.22,4,1,0,0,2,3,2,0,0,0
17,37.34,715.38,3,2,2,1,1,0,2,0,1,0
9,92.48,725.67,1,2,0,2,0,1,1,0,0,1
15,70.54,1154.29,3,3,0,1,2,2,0,0,1,1
24,88.0,1931.51,3,3,1,1,1,2,0,1,0,1
38,40.29,1450.1,5,3,1,2,3,3,2,0,1,0
35,94.56,3328.99,4,3,0,2,1,3,0,1,0,1
49,119.56,6355.32,1,3,2,0,3,3,1,1,1,0
69,86.57,6579.61,3,3,1,3,1,3,1,0,0,0
62,69.35,4407.58,3,3,0,3,0,1,1,1,0,0
60,112.32,6543.01,1,1,0,2,0,2,1,1,1,1
50,21.59,1223.83,3,2,0,1,0,2,0,0,0,0
9,92.99,773.29,3,3,0,3,0,1,0,1,1,1
34,108.87,4038.33,3,0,0,2,1,0,0,1,0,0
35,26.17,946.65,2,1,1,2,1,2,0,0,1,0
1,65.01,62.61,2,1,1,0,0,1,0,0,0,0
40,40.47,1376.71,4,3,0,1,1,0,2,0,1,1
64,76.65,4827.13,5,2,0,0,1,3,0,1,1,0
22,84.95,1743.8,1,3,2,0,2,2,1,0,1,1
60,50.26,2657.78,5,1,0,1,1,1,2,0,1,0
64,66.0,3685.54,5,3,0,2,3,2,0,0,1,1
11,47.93,503.16,2,0,1,1,2,2,2,1,1,1
14,56.94,824.59,4,1,1,0,2,1,1,0,1,1
60,35.95,2375.67,5,1,2,0,0,3,2,1,1,0
30,108.56,2947.52,5,1,2,1,2,0,0,1,1,1
35,21.0,718.42,3,1,2,0,1,1,0,0,0,0
37,108.24,3875.1,1,2,0,2,3,0,1,1,0,1
5,77.17,387.39,4,0,0,2,3,1,1,1,1,1
26,53.17,1510.69,1,5,1,1,2,1,1,1,1,1
62,92.31,5815.06,2,2,0,1,2,2,1,0,0,0
4,70.78,312.54,5,1,0,2,2,0,1,1,0,1
42,69.91,2952.6,5,3,0,3,0,0,2,1,1,1
18,31.01,575.65,1,3,0,3,2,0,0,0,0,1
40,58.95,2313.77,2,4,0,3,1,2,1,1,0,1
39,44.11,1886.88,3,1,0,1,2,1,1,0,1,1
14,21.57,340.37,3,4,0,2,0,2,2,1,0,1
32,56.01,1867.14,5,2,2,2,1,1,0,0,1,0
51,28.98,1620.34,5,1,1,2,2,1,1,0,0,0
38,45.68,1506.29,4,3,2,2,1,1,1,1,0,0
23,29.25,754.76,1,6,0,1,2,1,2,0,0,1
63,30.09,1719.0,5,4,0,2,2,3,2,1,1,1
15,39.9,554.8,2,2,0,2,3,1,0,1,1,0
25,119.98,2597.67,1,0,1,0,1,2,1,0,0,1
17,20.22,391.7,4,3,2,0,2,0,2,1,0,1
66,83.87,6119.78,3,2,0,0,2,1,1,1,0,0
53,34.12,2032.78,4,2,2,0,1,2,1,1,1,0
51,112.06,6310.53,1,3,1,1,2,2,1,1,0,0
39,29.36,1138.14,3,1,0,3,1,2,1,1,0,1
51,115.51,6640.28,2,1,1,0,0,2,0,0,0,0
70,81.09,6475.97,3,1,1,0,0,2,2,1,0,1
6,20.13,120.85,3,4,0,0,2,1,1,1,0,1
67,109.4,6616.56,2,1,0,1,1,0,1,1,0,1
7,72.17,529.24,5,3,1,3,0,1,1,0,0,1
51,46.27,2696.17,5,4,1,2,1,1,1,0,0,1
42,96.73,4516.13,3,1,0,0,1,0,1,0,1,0
64,112.67,7993.34,3,2,2,3,2,3,2,0,1,1
15,68.37,1159.01,4,1,0,2,0,1,2,1,1,1
29,51.56,1671.81,5,2,0,0,0,0,1,0,0,1
33,98.89,3534.01,2,1,0,1,1,1,2,0,1,1
27,88.18,2536.72,3,2,2,1,2,0,1,1,1,0
36,108.88,3642.91,3,3,1,1,2,3,0,1,0,0
29,89.25,2682.51,4,0,1,2,2,2,1,1,1,0
38,44.35,1696.27,4,1,2,1,3,0,1,0,0,0
57,113.17,7150.87,4,0,1,3,1,1,2,1,0,0
27,30.48,821.01,1,4,0,2,2,1,1,0,0,1
55,46.79,2286.26,2,3,1,1,2,3,2,0,0,0
33,72.02,2023.69,1,1,1,3,2,3,1,0,0,1
68,76.57,5484.9,3,2,0,3,3,0,2,1,1,0
66,21.53,1442.33,4,1,0,0,1,2,2,1,1,0
10,98.06,930.85,4,2,1,0,1,1,0,1,1,1
5,56.16,252.92,4,6,0,3,3,2,1,1,0,1
38,60.64,2281.38,5,6,0,0,1,3,2,0,1,0
13,100.94,1154.83,2,2,1,0,0,3,1,0,1,0
31,57.93,1707.48,1,2,2,2,1,0,1,1,1,0
47,24.72,1119.85,2,3,0,1,1,3,0,0,1,0
52,37.64,1937.3,4,2,0,2,1,0,1,0,1,0
56,115.59,6408.24,3,0,1,2,3,0,1,0,1,0
15,27.04,376.04,5,2,1,0,1,2,2,1,1,0
29,55.49,1778.38,2,2,2,1,2,2,1,0,0,0
8,70.32,538.16,3,2,1,2,1,0,1,1,1,0
5,69.33,318.52,4,4,1,2,1,0,0,0,0,1
29,20.4,533.96,4,4,2,2,1,0,1,0,0,0
47,70.12,3120.06,4,2,0,2,2,3,2,0,1,0
68,58.38,3454.65,4,0,0,1,1,2,0,0,1,0
45,117.21,4535.27,5,2,1,0,2,3,0,1,0,1
2,35.92,74.1,5,0,0,3,2,2,1,1,0,1
27,55.42,1549.7,2,3,0,0,1,3,2,1,1,1
36,61.95,2249.93,4,2,0,3,0,2,2,0,1,0
36,59.07,2293.82,5,1,1,2,0,0,0,1,0,0
26,86.58,1939.93,3,2,2,3,2,2,2,1,1,1
43,41.55,2020.39,5,3,0,1,2,3,1,1,1,0
27,42.11,998.78,5,3,1,1,2,1,0,1,0,0
69,92.92,6746.28,2,3,0,2,1,2,0,0,0,0
20,70.03,1246.54,5,1,1,1,3,3,2,0,0,1
11,61.52,753.79,3,2,1,2,1,2,2,0,0,1
38,36.92,1407.48,4,1,2,3,1,3,1,0,1,1
6,38.75,203.38,1,2,0,0,2,1,2,1,1,1
23,21.06,501.23,2,2,0,0,1,2,0,0,0,0
47,29.14,1167.99,3,1,0,3,3,0,1,0,1,0
46,75.68,3769.75,2,4,1,0,1,3,2,0,0,0
12,109.19,1369.44,4,1,2,2,0,3,2,1,1,0
13,48.72,578.71,5,2,2,3,1,1,1,0,1,0
62,52.77,3149.09,5,0,0,2,2,0,2,1,1,0
60,31.56,1614.02,3,0,2,0,2,1,2,0,0,0
43,58.86,2678.18,4,2,0,2,3,2,0,1,0,1
68,23.72,1527.29,1,0,0,1,2,1,1,0,0,0
5,111.76,570.8,1,4,2,0,2,3,0,0,0,0
37,87.31,3673.15,5,2,0,1,1,2,2,0,1,0
31,119.07,3469.25,4,0,0,1,0,2,1,0,0,1
9,108.28,1117.87,4,0,0,3,2,0,0,1,1,1
51,67.3,3568.92,3,5,0,3,3,3,1,1,0,1
29,71.97,1925.6,1,2,0,2,2,1,1,1,0,1
40,39.06,1532.67,3,1,2,2,1,1,2,1,1,0
41,66.2,2910.16,2,2,0,0,2,2,2,1,1,0
11,110.3,1193.85,4,1,0,2,1,0,0,1,0,1
23,25.09,502.28,1,2,0,2,0,0,1,1,1,0
1,106.36,95.78,3,1,1,3,2,3,0,1,0,0
46,54.09,2705.82,5,3,1,3,2,3,2,0,1,0
