age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
47.0,134879.0,105838.46380699398,398,68797,36,0,9,salaried,high_school,4.0,2,1
50.0,45479.0,15591.722199685548,826,56798,48,1,4,salaried,high_school,20.0,3,0
42.0,66172.0,45575.43416264285,624,21650,60,3,6,unemployed,bachelors,12.0,0,1
32.0,119165.0,96049.49130433038,760,31014,24,2,3,salaried,high_school,25.0,1,0
61.0,75863.0,34053.07865022823,478,12434,48,3,7,salaried,bachelors,7.0,4,1
32.0,62043.0,31255.42012621589,418,35028,60,1,8,self_employed,bachelors,5.0,3,1
57.0,102569.0,62865.23482184769,768,71558,24,2,2,self_employed,high_school,2.0,0,0
60.0,122438.0,96106.47555353498,848,29331,48,2,6,salaried,high_school,24.0,4,1
61.0,130107.0,106433.78063293033,754,72573,36,2,9,salaried,masters,25.0,4,0
56.0,35408.0,25024.95051901808,325,79292,60,2,8,salaried,bachelors,19.0,2,1
55.0,142275.0,49460.60456158087,789,51326,60,3,0,salaried,phd,25.0,0,0
45.0,77980.0,52093.352576734214,307,9123,36,2,1,self_employed,bachelors,3.0,3,1
43.0,102956.0,54120.57649401699,815,21603,12,3,6,salaried,bachelors,11.0,1,0
26.0,36351.0,20316.048617874767,832,70941,48,2,1,contract,bachelors,12.0,1,1
54.0,24131.0,7891.599894080707,448,47597,36,2,6,contract,bachelors,1.0,3,1
57.0,136836.0,55430.09839477905,787,68238,60,1,0,self_employed,high_school,18.0,2,0
41.0,64825.0,47632.27453460279,324,47719,48,3,2,salaried,high_school,3.0,2,1
40.0,31349.0,17231.835501469548,724,46751,48,3,4,salaried,phd,22.0,4,1
56.0,80931.0,37706.904782597776,592,22693,12,4,5,salaried,bachelors,12.0,0,1
64.0,64254.0,32847.31886819943,484,42697,60,1,8,salaried,phd,18.0,4,1
38.0,58225.0,44828.57641486325,730,34992,24,3,8,contract,bachelors,7.0,1,1
64.0,124383.0,88554.40963003441,616,68825,12,1,2,salaried,bachelors,,3,0
55.0,32453.0,14596.498371594724,697,14522,12,1,7,contract,bachelors,,0,0
30.0,38814.0,14152.594034301683,623,50406,24,1,3,salaried,masters,25.0,3,0
47.0,38263.0,16782.114375121913,845,17121,24,0,6,salaried,bachelors,10.0,0,1
23.0,97694.0,78782.00940113763,375,19219,12,3,5,unemployed,phd,,1,1
30.0,35735.0,22151.192416308557,785,6617,48,1,7,self_employed,high_school,3.0,1,1
30.0,35830.0,21262.027733629064,387,48016,36,0,5,salaried,masters,23.0,0,1
61.0,67893.0,42637.92286515616,531,55672,36,0,3,salaried,bachelors,0.0,2,1
38.0,64673.0,32421.58031684341,306,29276,12,2,1,salaried,high_school,0.0,0,0
22.0,147006.0,109359.06604599967,849,77240,48,2,6,self_employed,bachelors,29.0,1,0
46.0,109462.0,64342.57768149717,351,60735,24,3,3,salaried,bachelors,13.0,3,1
,65066.0,23697.775472854948,695,22959,12,2,8,self_employed,high_school,3.0,4,0
61.0,120315.0,44635.15877159479,520,33522,60,3,8,self_employed,bachelors,10.0,3,1
63.0,23373.0,13913.304857163135,727,61087,48,0,6,contract,bachelors,17.0,1,1
46.0,30335.0,24726.471660848398,442,14953,60,0,4,salaried,bachelors,15.0,3,1
60.0,43741.0,20540.496584831235,662,31567,60,3,2,salaried,bachelors,16.0,2,0
56.0,30692.0,23885.97665504492,681,65523,12,2,2,self_employed,high_school,23.0,2,0
24.0,67295.0,48469.39687435413,576,67708,48,2,8,salaried,high_school,1.0,0,1
58.0,65541.0,28595.331426308872,570,27560,60,3,8,salaried,phd,3.0,3,1
51.0,,19199.244694436,313,63390,48,4,3,salaried,phd,2.0,3,1
59.0,86983.0,30967.339365133932,597,73149,36,2,0,salaried,bachelors,,1,0
55.0,39583.0,27734.686460915775,763,41660,60,1,9,salaried,phd,1.0,0,1
33.0,42765.0,17525.881991019538,826,50104,60,2,4,salaried,bachelors,23.0,0,0
40.0,79287.0,39976.42661076114,533,62805,48,4,7,contract,high_school,18.0,3,1
58.0,43906.0,25286.981970472953,326,29496,36,0,9,self_employed,high_school,8.0,4,1
38.0,140747.0,98383.20756767028,770,8515,60,0,3,salaried,phd,9.0,3,0
31.0,105103.0,38076.417692012124,392,9454,12,0,9,salaried,bachelors,20.0,3,1
33.0,99675.0,52180.01429531704,608,27873,48,2,9,self_employed,masters,24.0,3,0
37.0,66525.0,37705.7114043948,351,78920,48,0,3,contract,masters,18.0,2,1
45.0,58230.0,34789.79796428452,618,18727,60,4,8,salaried,bachelors,27.0,0,0
40.0,137904.0,103441.56324003129,480,74070,36,4,8,contract,high_school,4.0,2,1
29.0,39520.0,15587.597247459362,419,54979,60,2,6,self_employed,high_school,13.0,4,1
52.0,105238.0,78329.41148003154,342,30465,24,1,9,salaried,high_school,9.0,1,1
42.0,71934.0,48993.034249862045,559,58900,60,2,7,unemployed,high_school,15.0,4,1
38.0,45566.0,27600.64523588438,496,64799,24,0,3,self_employed,bachelors,5.0,0,1
44.0,93193.0,63813.00545453479,554,26330,12,2,7,contract,high_school,24.0,1,1
58.0,123224.0,64890.9606255184,635,13302,48,4,5,salaried,high_school,7.0,4,1
37.0,50134.0,18856.333516209277,801,77717,48,2,2,self_employed,bachelors,1.0,0,0
27.0,30345.0,20214.955418718913,554,17875,36,2,6,self_employed,bachelors,17.0,4,1
29.0,141012.0,82995.40022069414,813,32219,60,1,2,salaried,bachelors,28.0,1,0
46.0,141015.0,91893.29062419673,541,41182,12,4,6,self_employed,bachelors,20.0,1,1
39.0,61185.0,29729.75047947549,448,47269,24,3,4,salaried,bachelors,20.0,4,1
46.0,135464.0,108205.47571801994,598,11457,36,3,3,salaried,phd,20.0,2,0
33.0,112949.0,70373.26160715857,752,11749,12,4,2,salaried,high_school,19.0,4,0
36.0,90744.0,31485.56966897008,692,38064,12,3,7,self_employed,high_school,7.0,4,0
47.0,53455.0,29260.849777707885,511,14821,24,0,3,contract,masters,26.0,4,1
62.0,135217.0,96814.8081598485,837,12664,24,3,7,salaried,bachelors,4.0,2,0
,48018.0,35378.41436189314,430,34281,48,0,9,self_employed,masters,16.0,3,1
53.0,74219.0,42455.374262490375,628,36821,60,4,2,salaried,bachelors,15.0,1,0
31.0,65991.0,52272.20782070061,555,29647,36,3,9,contract,masters,25.0,0,0
37.0,93616.0,41866.72662900975,778,74918,60,3,8,self_employed,phd,29.0,1,0
28.0,,31549.757008862798,362,79944,36,0,5,self_employed,bachelors,4.0,1,1
38.0,136841.0,108682.99491154264,610,32603,12,0,4,self_employed,high_school,16.0,3,1
44.0,29486.0,23380.664048034538,706,51458,24,2,4,salaried,masters,3.0,1,1
47.0,58862.0,39857.9337492071,404,75605,24,1,2,salaried,masters,0.0,1,1
42.0,141662.0,109425.29624653538,314,24623,12,3,1,unemployed,masters,21.0,2,1
43.0,78870.0,27511.851160660935,558,49440,12,1,5,salaried,high_school,5.0,2,1
28.0,106694.0,82767.57569533188,711,12704,36,1,0,self_employed,masters,0.0,2,0
35.0,125996.0,60017.0541601363,558,32460,12,3,6,unemployed,high_school,27.0,2,1
36.0,63856.0,25419.9453816889,559,78511,36,0,4,salaried,bachelors,23.0,2,1
28.0,121407.0,52405.745546428356,344,11565,60,2,3,contract,bachelors,29.0,0,0
30.0,120744.0,63980.15424239583,630,9870,24,4,8,contract,bachelors,3.0,3,0
29.0,106055.0,46468.59242657973,464,23909,24,3,9,self_employed,bachelors,1.0,4,1
44.0,51379.0,24472.443101067936,492,14117,24,3,0,salaried,bachelors,12.0,2,1
50.0,84729.0,31708.82568050029,820,72474,60,4,3,salaried,high_school,13.0,3,0
39.0,48378.0,22394.041760317275,700,49322,60,1,2,salaried,bachelors,16.0,4,0
52.0,125428.0,77107.62785970577,673,25128,48,2,5,contract,phd,10.0,1,0
51.0,74353.0,40375.13181673218,364,74001,36,1,4,contract,high_school,2.0,1,1
60.0,69996.0,34346.70952630786,686,5440,36,4,6,self_employed,bachelors,6.0,3,0
56.0,34031.0,24180.681818425048,794,65955,48,4,0,salaried,bachelors,9.0,0,1
39.0,100072.0,79200.03142149966,714,54613,24,2,4,salaried,bachelors,10.0,0,0
63.0,85982.0,61583.238029976645,329,75949,36,4,1,self_employed,bachelors,9.0,3,1
60.0,56683.0,27355.237688975027,565,16663,36,4,1,self_employed,bachelors,7.0,0,1
38.0,134091.0,95129.94710012797,627,24547,24,2,1,contract,high_school,4.0,0,0
35.0,137797.0,52857.427262407255,791,5005,12,3,8,self_employed,phd,22.0,1,1
52.0,37618.0,13981.66614181,516,12038,12,1,9,contract,bachelors,1.0,0,1
45.0,26587.0,13030.152318524197,619,11414,48,3,2,self_employed,bachelors,27.0,0,0
56.0,82790.0,61615.32352323661,698,74506,60,3,3,self_employed,bachelors,27.0,3,0
55.0,51480.0,22419.104272418535,404,7606,36,1,4,salaried,bachelors,14.0,0,1
24.0,118530.0,39682.58460621827,629,21482,36,3,3,contract,bachelors,15.0,2,0
58.0,40527.0,15093.885783319374,346,76873,48,2,3,self_employed,bachelors,3.0,2,1
64.0,43569.0,33648.762743625906,613,38948,48,1,4,salaried,bachelors,21.0,3,0
61.0,31151.0,20203.940706739515,446,25875,36,0,9,salaried,bachelors,27.0,2,1
47.0,91094.0,40014.00872681356,761,18057,24,3,8,salaried,high_school,27.0,1,0
44.0,79174.0,47932.94542099338,785,37400,24,4,8,salaried,bachelors,15.0,3,1
60.0,64739.0,38206.93744690712,709,76458,60,1,5,salaried,masters,11.0,0,1
36.0,52954.0,34975.57624129073,326,73607,36,0,2,salaried,high_school,27.0,2,1
25.0,132984.0,56950.81755546232,328,32503,36,4,5,salaried,high_school,13.0,1,1
50.0,132863.0,103024.8457481851,570,28765,36,0,9,salaried,bachelors,11.0,3,0
43.0,129373.0,60825.06644008763,800,51612,36,3,3,contract,phd,27.0,3,1
46.0,55303.0,37704.05957291631,552,14428,48,4,2,salaried,masters,20.0,0,1
34.0,54700.0,16895.109986108084,684,36419,12,3,5,self_employed,bachelors,15.0,4,1
39.0,113036.0,57078.81923409316,359,70195,36,4,5,salaried,phd,15.0,2,1
54.0,143728.0,70921.20179357097,406,78695,12,1,1,salaried,bachelors,21.0,1,1
37.0,87568.0,52445.91444318658,519,44142,24,2,8,salaried,phd,11.0,3,1
63.0,86788.0,29508.34907791563,740,76540,60,2,7,contract,bachelors,1.0,2,1
23.0,91045.0,66879.13100649146,845,43289,24,0,5,self_employed,bachelors,22.0,1,0
56.0,57842.0,24280.882424711835,395,63951,36,4,0,salaried,bachelors,23.0,1,1
,33900.0,22793.370058475084,388,16755,24,3,1,self_employed,bachelors,28.0,3,1
55.0,147992.0,109775.5326987269,530,8890,48,1,3,salaried,bachelors,13.0,2,0
51.0,100059.0,60939.16550051326,574,22175,12,1,6,unemployed,bachelors,10.0,1,1
34.0,,42449.14582182552,545,79727,36,1,8,unemployed,bachelors,8.0,3,1
34.0,53037.0,35217.796958420986,410,70687,48,2,9,self_employed,bachelors,21.0,2,0
39.0,21630.0,10718.560231818858,533,29288,12,3,4,self_employed,high_school,6.0,2,1
53.0,40789.0,30382.592021752054,577,51629,48,1,9,contract,phd,28.0,3,1
53.0,146083.0,67502.87311934317,776,52800,24,1,1,self_employed,masters,11.0,2,0
56.0,108059.0,66366.28317362117,716,42367,36,0,0,self_employed,phd,28.0,4,0
60.0,103494.0,73477.50648809297,427,73513,24,4,9,unemployed,masters,16.0,1,1
50.0,66151.0,33632.87181450395,536,34022,60,4,0,self_employed,bachelors,8.0,1,1
50.0,68920.0,32152.708934346116,427,74329,36,4,4,self_employed,bachelors,5.0,2,1
37.0,129388.0,71505.02386033266,693,64414,24,0,6,contract,high_school,11.0,3,0
31.0,87231.0,65412.77546656406,774,6659,36,2,8,self_employed,high_school,19.0,0,0
51.0,137946.0,111937.24314639054,694,62941,12,0,8,self_employed,bachelors,9.0,2,0
46.0,100357.0,60193.714835408995,410,42930,36,1,7,salaried,masters,8.0,0,1
60.0,,39828.38477568051,389,48473,36,3,0,salaried,high_school,11.0,2,1
41.0,86981.0,69306.50361477965,579,60598,12,1,4,salaried,phd,0.0,0,1
26.0,140951.0,49924.952489428106,632,21040,24,1,5,salaried,bachelors,1.0,2,0
22.0,143099.0,61195.3168277387,523,74806,36,3,5,salaried,masters,18.0,3,1
51.0,101972.0,70349.9732906175,400,18286,48,4,3,unemployed,high_school,0.0,0,1
24.0,95485.0,71905.88197013276,431,74139,36,0,0,self_employed,bachelors,15.0,4,1
35.0,74722.0,57638.007680204595,312,60916,24,2,2,self_employed,phd,15.0,3,0
,109499.0,57849.30141714105,756,22600,12,1,9,salaried,bachelors,17.0,2,0
25.0,70818.0,24725.180260277986,740,7291,24,1,3,contract,bachelors,17.0,0,0
39.0,49932.0,27002.21759848854,397,18123,60,2,3,self_employed,high_school,22.0,1,0
58.0,26901.0,11484.145166137974,419,8811,36,0,3,self_employed,high_school,25.0,3,1
46.0,137473.0,63259.307641763,592,36276,36,1,4,salaried,bachelors,12.0,0,1
22.0,119023.0,86261.58077960876,300,59145,12,2,8,salaried,bachelors,21.0,3,1
36.0,28597.0,9767.016443495258,549,51619,36,1,3,self_employed,bachelors,11.0,0,1
30.0,149631.0,112996.7928340702,448,75678,48,4,8,self_employed,bachelors,8.0,1,1
36.0,83909.0,44909.606927331115,694,31714,48,4,8,contract,high_school,29.0,4,0
45.0,92391.0,58006.31846207329,343,60685,24,1,0,contract,masters,4.0,1,0
25.0,104214.0,36402.85969429728,343,17194,12,1,4,unemployed,masters,8.0,2,1
33.0,28263.0,13723.028797386487,377,78062,60,4,8,self_employed,high_school,29.0,3,1
58.0,83293.0,29097.20225612695,525,69037,24,1,3,unemployed,bachelors,12.0,4,1
58.0,132824.0,110091.04589637826,461,24362,12,0,4,contract,high_school,15.0,3,1
64.0,144933.0,107829.2689419908,552,59499,12,0,3,salaried,masters,27.0,0,0
27.0,45805.0,25320.913072313717,431,51281,24,3,1,salaried,masters,9.0,2,1
60.0,111679.0,47238.139946831594,747,67813,24,0,9,salaried,phd,29.0,2,0
45.0,31874.0,25926.321413603586,773,49852,36,1,1,salaried,bachelors,15.0,3,0
32.0,113065.0,55348.49775272853,408,52836,60,1,1,salaried,bachelors,13.0,2,0
34.0,106402.0,41341.58602522003,334,9595,48,2,0,salaried,high_school,24.0,3,1
55.0,34079.0,20779.34355676728,766,20402,36,0,2,self_employed,bachelors,1.0,0,1
46.0,69850.0,57212.442268346975,574,70283,12,4,9,salaried,bachelors,27.0,0,1
28.0,92779.0,28029.153787281186,486,47723,60,4,0,salaried,high_school,24.0,3,0
25.0,115408.0,49737.23155064162,542,56322,60,3,3,self_employed,masters,18.0,1,0
29.0,29018.0,23682.930496186065,563,51764,24,2,0,contract,bachelors,10.0,1,1
41.0,140606.0,55412.44240075497,821,29911,60,4,3,unemployed,masters,18.0,0,0
50.0,69500.0,25178.730938932113,840,24405,60,3,2,self_employed,bachelors,27.0,4,0
31.0,140062.0,85942.45900064372,386,63122,12,0,8,salaried,phd,10.0,1,1
64.0,32100.0,24845.852700270225,834,8447,36,2,0,salaried,phd,13.0,3,0
55.0,77021.0,43317.41139773214,509,58143,60,2,7,salaried,phd,14.0,0,1
47.0,134995.0,114342.16100712008,345,67906,24,1,8,salaried,masters,24.0,2,1
62.0,39800.0,26807.068502886665,766,15662,36,0,6,salaried,masters,6.0,2,1
24.0,148126.0,50472.63083800013,839,68001,24,2,0,unemployed,bachelors,14.0,1,0
27.0,83400.0,70561.20988025222,325,63282,60,3,3,salaried,high_school,29.0,4,1
26.0,112446.0,58960.14144194191,565,9899,36,4,9,salaried,bachelors,26.0,1,1
26.0,49437.0,22645.675486145516,474,33582,60,0,0,salaried,masters,23.0,4,1
44.0,123124.0,74715.77412936397,815,72471,12,0,3,self_employed,phd,22.0,1,0
30.0,96537.0,45118.41809538593,610,47213,36,2,2,salaried,bachelors,24.0,2,0
56.0,66675.0,23173.004857979886,621,79081,24,2,1,salaried,bachelors,7.0,4,0
41.0,39942.0,12013.977983597662,434,42830,12,2,0,salaried,bachelors,29.0,2,1
63.0,40862.0,22362.581231865264,354,12066,48,3,5,salaried,phd,,3,1
56.0,31669.0,24077.145245171672,842,15712,24,1,6,salaried,high_school,17.0,3,1
39.0,141219.0,86817.67800972158,830,70365,60,2,5,salaried,bachelors,13.0,0,0
38.0,73772.0,62674.03647171054,455,35806,24,1,8,salaried,bachelors,28.0,2,1
45.0,35916.0,16441.11126878566,446,17210,48,1,8,self_employed,high_school,26.0,2,1
24.0,30878.0,14026.340319313544,784,41972,24,0,1,self_employed,high_school,20.0,0,1
,22985.0,8915.012738912465,319,39136,12,4,1,self_employed,bachelors,17.0,3,1
56.0,117905.0,46010.65455593339,568,49297,24,4,8,salaried,masters,3.0,3,1
59.0,93648.0,42783.33488873192,632,20945,36,3,0,salaried,high_school,29.0,4,0
34.0,61235.0,45072.75809477844,700,47477,48,3,4,salaried,bachelors,27.0,4,0
46.0,,47889.97409100278,605,75453,24,4,0,salaried,masters,1.0,3,0
30.0,112876.0,94397.96665235834,327,18224,48,4,6,salaried,phd,20.0,1,1
25.0,20336.0,8698.913323138004,766,8052,12,0,8,salaried,phd,5.0,2,1
35.0,62933.0,49384.384140972405,559,32272,36,0,5,self_employed,bachelors,10.0,4,1
58.0,104899.0,50408.19683555686,833,46150,60,4,1,contract,phd,0.0,1,1
55.0,65536.0,23728.114859002195,400,22316,24,2,5,self_employed,high_school,14.0,4,0
32.0,89504.0,69680.0910135663,652,58389,12,2,8,salaried,masters,11.0,0,0
62.0,119214.0,77472.18342062239,599,68332,48,0,2,self_employed,bachelors,23.0,2,1
24.0,71148.0,27790.550586906462,595,12240,48,1,8,salaried,bachelors,17.0,4,1
49.0,133936.0,71844.23361844383,652,73774,12,4,7,self_employed,bachelors,29.0,3,0
50.0,36279.0,16615.482051844825,429,48175,24,3,6,salaried,high_school,4.0,0,1
30.0,88665.0,62529.83973907929,455,5565,60,2,7,salaried,masters,10.0,0,0
24.0,123751.0,67986.19157579109,373,76094,24,1,9,contract,bachelors,23.0,3,1
46.0,124433.0,105034.38927518255,641,21375,36,2,5,self_employed,bachelors,20.0,0,0
55.0,91386.0,30167.408721826443,764,30710,24,1,2,salaried,high_school,18.0,2,0
,106124.0,52558.80205689368,389,54895,36,4,6,salaried,bachelors,21.0,4,1
63.0,125750.0,71054.42030774381,754,20174,48,4,3,salaried,phd,0.0,0,0
30.0,97485.0,56221.886021551974,631,32597,36,4,9,contract,masters,16.0,2,0
36.0,94055.0,44559.93907596458,647,79289,60,0,4,self_employed,phd,7.0,3,1
61.0,111911.0,78458.80303421686,532,43397,12,1,7,unemployed,bachelors,22.0,4,1
46.0,118618.0,92653.81159971336,401,76854,36,3,6,salaried,high_school,15.0,3,1
26.0,97273.0,79403.52346371098,780,38069,24,3,6,self_employed,bachelors,25.0,4,0
32.0,86670.0,64378.593631968215,513,45274,36,4,7,self_employed,bachelors,25.0,0,1
55.0,96474.0,74074.58067522627,407,79237,48,3,9,salaried,high_school,10.0,0,1
45.0,74028.0,44624.072132863366,464,77498,36,2,2,salaried,masters,26.0,4,1
36.0,110022.0,82982.83094636205,634,43197,60,1,2,self_employed,bachelors,18.0,2,0
59.0,133892.0,62517.809972000694,385,53634,36,1,1,self_employed,high_school,23.0,2,0
29.0,111632.0,57955.23964447671,723,35041,60,1,0,self_employed,bachelors,10.0,2,0
26.0,126651.0,60070.842562222846,663,12248,24,2,9,self_employed,bachelors,14.0,1,0
47.0,91128.0,50764.0402075842,359,7203,48,0,5,self_employed,masters,7.0,2,1
39.0,38108.0,17417.977408592076,781,56986,12,2,5,self_employed,bachelors,29.0,0,1
27.0,72495.0,60090.11182842988,549,30370,24,1,9,salaried,bachelors,13.0,1,1
58.0,102806.0,48531.0676547129,416,40247,24,1,7,salaried,high_school,0.0,2,1
34.0,113185.0,40058.944075347696,844,5434,12,1,5,self_employed,phd,9.0,0,0
49.0,96533.0,56930.2828196895,343,67982,36,3,5,unemployed,phd,6.0,1,1
,119025.0,39445.41979656541,808,70180,36,0,0,salaried,bachelors,17.0,0,0
34.0,76830.0,27720.167307118532,464,39474,36,2,6,salaried,high_school,11.0,4,1
38.0,94640.0,39811.65648644301,667,29644,48,1,6,salaried,bachelors,1.0,0,0
61.0,72509.0,40270.964747787315,591,43493,24,4,9,salaried,bachelors,,1,1
53.0,86406.0,46511.314031401635,585,8959,60,0,8,salaried,phd,28.0,2,0
50.0,114220.0,84503.44246287734,503,52289,12,4,6,self_employed,phd,20.0,1,0
24.0,59519.0,42062.7355584907,823,16143,24,0,7,salaried,masters,6.0,2,0
61.0,69649.0,37225.653571987095,420,44593,36,1,3,self_employed,high_school,19.0,2,1
55.0,54524.0,26364.388517619504,487,44115,12,0,8,contract,phd,26.0,3,1
61.0,116493.0,55224.41893392189,312,27540,60,0,0,unemployed,bachelors,11.0,4,1
48.0,53885.0,39104.19890336072,499,40481,24,1,7,salaried,masters,19.0,3,1
34.0,64369.0,21154.2167938313,755,27578,24,4,2,self_employed,bachelors,24.0,1,0
54.0,121132.0,37193.81162668529,747,17787,48,4,0,salaried,bachelors,13.0,3,0
27.0,115402.0,85114.67765441547,370,77048,24,3,1,salaried,bachelors,9.0,2,1
45.0,50676.0,28501.728362291582,429,57879,24,4,5,self_employed,high_school,8.0,1,1
40.0,84093.0,31281.303171412223,342,15596,60,4,4,self_employed,bachelors,22.0,3,1
37.0,,25773.67584161854,819,65669,60,0,2,salaried,masters,29.0,0,1
61.0,70799.0,57550.89105643788,312,24930,12,3,8,unemployed,high_school,14.0,4,1
49.0,99414.0,76819.84585032548,834,52950,36,1,7,contract,high_school,25.0,0,0
54.0,125296.0,86502.07520907457,601,23687,60,1,2,self_employed,high_school,19.0,1,0
62.0,113095.0,63923.994333749964,826,57833,12,2,1,self_employed,bachelors,23.0,3,0
34.0,132082.0,77423.56185703582,414,40989,24,3,7,salaried,phd,9.0,2,1
64.0,92307.0,77204.14352515101,759,35183,12,0,4,self_employed,high_school,18.0,3,0
46.0,102062.0,84831.25467404498,804,25758,12,2,8,salaried,high_school,18.0,1,0
63.0,115432.0,48296.51507123273,607,6082,12,2,0,contract,phd,11.0,1,0
57.0,,44766.4506880755,624,50891,12,1,9,salaried,masters,22.0,1,0
48.0,137449.0,56145.64397209466,474,50810,60,4,2,salaried,high_school,28.0,1,0
59.0,121739.0,50819.4114610629,813,51901,36,0,4,self_employed,masters,26.0,3,0
28.0,,40311.07012743104,471,76062,12,3,1,salaried,bachelors,11.0,0,1
26.0,98388.0,51432.386448307436,801,26563,48,2,2,salaried,masters,8.0,2,0
64.0,67574.0,54893.6999711988,633,77008,24,0,3,salaried,bachelors,28.0,2,0
52.0,63391.0,22120.628857636093,583,7775,24,1,3,contract,phd,26.0,4,0
44.0,148691.0,86439.89248168239,774,20828,24,2,8,salaried,high_school,19.0,1,0
63.0,141757.0,114140.87112506405,353,22974,24,2,0,salaried,bachelors,3.0,1,1
31.0,73664.0,58729.54577705925,757,27388,24,1,8,salaried,bachelors,0.0,1,0
53.0,87384.0,33738.18183181662,719,23615,12,1,8,salaried,bachelors,15.0,0,0
64.0,51027.0,25597.732057552035,708,42886,36,1,5,salaried,phd,,1,1
51.0,55464.0,35525.62213270448,603,27838,48,0,0,self_employed,bachelors,12.0,4,0
60.0,54485.0,21122.046663223417,521,45728,60,0,5,salaried,high_school,29.0,4,1
52.0,148366.0,123501.66766775594,832,57798,48,0,7,salaried,bachelors,2.0,0,0
39.0,39456.0,31687.59223285321,457,77776,60,4,4,salaried,bachelors,11.0,1,1
57.0,94795.0,37142.82322186488,647,75478,60,2,4,salaried,phd,28.0,3,0
23.0,55554.0,20368.068772191033,458,24622,48,0,0,salaried,bachelors,22.0,3,0
35.0,66922.0,23220.2385675721,534,18536,12,4,0,self_employed,bachelors,28.0,2,1
34.0,33409.0,26733.6818544899,704,72136,24,2,7,salaried,masters,8.0,0,1
50.0,89327.0,36310.80873167952,556,10700,12,0,4,salaried,masters,3.0,3,0
33.0,111400.0,58925.777571912615,346,43839,24,1,7,self_employed,bachelors,1.0,2,0
60.0,56639.0,30974.070874540084,512,15248,36,3,9,salaried,bachelors,21.0,4,1
23.0,120110.0,75603.96908627039,778,50291,60,0,1,self_employed,masters,21.0,2,0
53.0,83627.0,28387.55637536125,786,22177,48,3,3,salaried,masters,8.0,1,0
34.0,103424.0,43925.95578531703,641,24483,36,0,9,salaried,masters,19.0,1,0
48.0,39692.0,32242.59404067231,823,48815,24,1,8,contract,phd,23.0,4,1
62.0,109037.0,87188.77207643366,802,43533,12,3,2,salaried,masters,12.0,0,0
38.0,98840.0,72124.52217426825,305,5026,48,4,5,contract,masters,13.0,1,1
61.0,74200.0,23051.76483367937,443,65611,60,1,6,self_employed,phd,28.0,1,1
52.0,113063.0,54253.70144656114,560,29660,36,3,2,self_employed,high_school,,2,1
55.0,77415.0,49961.884023114166,531,60103,60,3,0,contract,bachelors,17.0,2,1
,38074.0,17184.875667684824,569,57253,24,1,1,contract,bachelors,8.0,2,1
56.0,35549.0,28448.893582356704,746,47082,60,1,9,self_employed,bachelors,14.0,3,1
27.0,49963.0,32407.96054984386,521,21258,12,1,6,self_employed,masters,21.0,4,1
40.0,111456.0,37844.739296871965,351,20389,36,2,6,salaried,masters,26.0,0,0
51.0,116362.0,93084.13958045506,415,32685,36,4,0,salaried,masters,23.0,2,1
28.0,121607.0,100541.22150045974,837,64220,12,0,9,salaried,phd,26.0,0,0
31.0,72265.0,24768.238353292923,840,32195,60,3,6,salaried,bachelors,9.0,2,0
62.0,36061.0,21376.89333613363,318,26797,12,0,9,contract,masters,24.0,1,1
53.0,78226.0,36519.83588726713,691,76310,48,1,5,salaried,bachelors,16.0,0,0
55.0,48810.0,25188.961427681486,718,71332,12,4,5,salaried,bachelors,12.0,3,1
49.0,80006.0,31907.046439054295,608,67907,60,4,6,self_employed,high_school,0.0,2,0
36.0,142538.0,88079.8827021549,485,12188,12,2,6,salaried,masters,10.0,4,1
51.0,133502.0,110391.28778958837,560,28696,24,1,0,salaried,bachelors,4.0,1,0
58.0,42800.0,24682.329010393678,827,7024,12,3,9,self_employed,masters,8.0,2,1
50.0,136192.0,47068.366468102446,572,78202,12,2,4,self_employed,bachelors,6.0,0,1
43.0,128959.0,82662.81358015221,459,40985,60,1,7,self_employed,bachelors,6.0,2,1
25.0,145433.0,70843.70791361632,523,11584,48,2,7,salaried,bachelors,1.0,1,1
41.0,127228.0,98062.1075117269,555,32044,48,0,2,salaried,bachelors,18.0,4,0
53.0,95476.0,51468.53198876483,479,10285,60,1,2,self_employed,phd,19.0,4,1
57.0,89460.0,36326.28727878531,319,68115,60,3,6,salaried,high_school,17.0,4,1
25.0,77767.0,31504.041027902247,767,12370,60,3,3,self_employed,phd,9.0,1,0
48.0,48054.0,34734.40666720605,509,22903,24,1,5,contract,phd,24.0,2,1
38.0,95319.0,42519.24935568259,812,37499,36,2,8,salaried,phd,4.0,1,0
33.0,122789.0,88651.00167947926,357,27995,12,4,9,salaried,bachelors,15.0,1,1
43.0,65397.0,27024.526854211814,392,40200,60,1,1,salaried,phd,,2,0
38.0,33233.0,15849.731700077838,520,75402,60,3,1,self_employed,bachelors,22.0,3,1
31.0,131205.0,72952.32002042292,531,18566,60,0,5,salaried,high_school,26.0,4,1
22.0,110020.0,90079.7240608004,663,42822,48,3,2,salaried,bachelors,24.0,0,0
43.0,45068.0,36615.59951794295,673,56222,60,4,0,contract,phd,4.0,0,0
47.0,85727.0,35472.07789537955,755,55668,12,3,1,salaried,high_school,14.0,2,1
39.0,110610.0,54975.43448354296,387,68853,60,4,6,salaried,bachelors,21.0,0,1
35.0,90453.0,34568.39258609499,319,59643,12,1,3,self_employed,high_school,15.0,3,0
