student_id,job_id,student_name,job_title,match_score,n_matched,n_missing,matched_skills,missing_skills,guardrail_status,allow_payment
6,20,Student_006,ML Engineer,25.0,2,6,"machine learning, scikit-learn","aws, deep learning, docker, python, sql, statistics",LOW_MATCH,False
6,21,Student_006,Data Analyst,20.0,1,4,data visualization,"excel, power bi, sql, statistics",VERY_LOW_MATCH,False
6,22,Student_006,Data Scientist,22.2,2,7,"machine learning, nlp","deep learning, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
6,23,Student_006,Backend Developer,16.7,1,5,postgresql,"docker, fastapi, git, python, rest api",VERY_LOW_MATCH,False
6,24,Student_006,Data Scientist,22.2,2,7,"machine learning, nlp","deep learning, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
6,25,Student_006,NLP Engineer,33.3,3,6,"keras, machine learning, nlp","deep learning, numpy, pandas, python, rest api, tensorflow",LOW_MATCH,False
6,26,Student_006,Data Engineer,11.1,1,8,postgresql,"aws, docker, git, linux, mongodb, pandas, python, sql",VERY_LOW_MATCH,False
6,27,Student_006,ML Engineer,25.0,2,6,"machine learning, scikit-learn","deep learning, docker, python, sql, statistics, tensorflow",LOW_MATCH,False
6,28,Student_006,BI Developer,25.0,2,6,"data visualization, postgresql","excel, power bi, python, sql, statistics, tableau",LOW_MATCH,False
6,29,Student_006,Data Engineer,20.0,1,4,postgresql,"aws, docker, python, sql",VERY_LOW_MATCH,False
6,30,Student_006,ML Engineer,40.0,2,3,"machine learning, scikit-learn","python, sql, statistics",LOW_MATCH,False
6,31,Student_006,ML Engineer,33.3,2,4,"machine learning, scikit-learn","docker, python, sql, statistics",LOW_MATCH,False
6,32,Student_006,Backend Developer,25.0,2,6,"flask, postgresql","aws, docker, git, mongodb, python, rest api",LOW_MATCH,False
6,33,Student_006,ML Engineer,22.2,2,7,"machine learning, scikit-learn","aws, deep learning, docker, python, sql, statistics, tensorflow",VERY_LOW_MATCH,False
6,34,Student_006,Data Engineer,12.5,1,7,postgresql,"aws, docker, linux, mongodb, pandas, python, sql",VERY_LOW_MATCH,False
6,35,Student_006,Backend Developer,16.7,1,5,postgresql,"docker, git, mongodb, python, rest api",VERY_LOW_MATCH,False
6,36,Student_006,ML Engineer,25.0,2,6,"machine learning, scikit-learn","deep learning, docker, python, sql, statistics, tensorflow",LOW_MATCH,False
6,37,Student_006,Data Analyst,14.3,1,6,data visualization,"excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
6,38,Student_006,Data Engineer,20.0,1,4,postgresql,"aws, docker, python, sql",VERY_LOW_MATCH,False
6,39,Student_006,BI Developer,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
6,40,Student_006,NLP Engineer,40.0,2,3,"machine learning, nlp","deep learning, python, tensorflow",LOW_MATCH,False
7,1,Student_007,Research Analyst,14.3,1,6,statistics,"data visualization, excel, machine learning, python, r, sql",VERY_LOW_MATCH,False
7,2,Student_007,BI Developer,33.3,2,4,"statistics, tableau","data visualization, excel, power bi, sql",LOW_MATCH,False
7,3,Student_007,Data Analyst,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
7,4,Student_007,Data Scientist,40.0,2,3,"pandas, statistics","machine learning, python, sql",LOW_MATCH,False
7,5,Student_007,Data Engineer,16.7,1,5,pandas,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
7,6,Student_007,Backend Developer,11.1,1,8,rest api,"aws, docker, fastapi, flask, git, mongodb, postgresql, python",VERY_LOW_MATCH,False
7,7,Student_007,Backend Developer,20.0,1,4,rest api,"docker, git, postgresql, python",VERY_LOW_MATCH,False
7,8,Student_007,Data Scientist,50.0,3,3,"pandas, statistics, tableau","machine learning, python, sql",MODERATE_MATCH,True
7,9,Student_007,Backend Developer,20.0,1,4,rest api,"docker, git, postgresql, python",VERY_LOW_MATCH,False
7,10,Student_007,BI Developer,20.0,1,4,tableau,"data visualization, excel, power bi, sql",VERY_LOW_MATCH,False
7,11,Student_007,BI Developer,25.0,2,6,"statistics, tableau","data visualization, excel, postgresql, power bi, python, sql",LOW_MATCH,False
7,12,Student_007,Data Analyst,28.6,2,5,"pandas, statistics","data visualization, excel, power bi, python, sql",LOW_MATCH,False
7,13,Student_007,Research Analyst,28.6,2,5,"pandas, statistics","data visualization, excel, python, r, sql",LOW_MATCH,False
7,14,Student_007,Data Analyst,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
7,15,Student_007,Data Scientist,37.5,3,5,"pandas, statistics, tableau","machine learning, nlp, python, r, sql",LOW_MATCH,False
7,16,Student_007,Data Scientist,25.0,2,6,"pandas, statistics","deep learning, machine learning, nlp, python, r, sql",LOW_MATCH,False
7,17,Student_007,Data Analyst,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
7,18,Student_007,Backend Developer,20.0,1,4,rest api,"docker, git, postgresql, python",VERY_LOW_MATCH,False
7,19,Student_007,Backend Developer,20.0,1,4,rest api,"docker, git, postgresql, python",VERY_LOW_MATCH,False
7,20,Student_007,ML Engineer,12.5,1,7,statistics,"aws, deep learning, docker, machine learning, python, scikit-learn, sql",VERY_LOW_MATCH,False
7,21,Student_007,Data Analyst,20.0,1,4,statistics,"data visualization, excel, power bi, sql",VERY_LOW_MATCH,False
7,22,Student_007,Data Scientist,33.3,3,6,"pandas, statistics, tableau","deep learning, machine learning, nlp, python, r, sql",LOW_MATCH,False
7,23,Student_007,Backend Developer,16.7,1,5,rest api,"docker, fastapi, git, postgresql, python",VERY_LOW_MATCH,False
7,24,Student_007,Data Scientist,33.3,3,6,"pandas, statistics, tableau","deep learning, machine learning, nlp, python, r, sql",LOW_MATCH,False
7,25,Student_007,NLP Engineer,33.3,3,6,"numpy, pandas, rest api","deep learning, keras, machine learning, nlp, python, tensorflow",LOW_MATCH,False
7,26,Student_007,Data Engineer,22.2,2,7,"linux, pandas","aws, docker, git, mongodb, postgresql, python, sql",VERY_LOW_MATCH,False
7,27,Student_007,ML Engineer,12.5,1,7,statistics,"deep learning, docker, machine learning, python, scikit-learn, sql, tensorflow",VERY_LOW_MATCH,False
7,28,Student_007,BI Developer,25.0,2,6,"statistics, tableau","data visualization, excel, postgresql, power bi, python, sql",LOW_MATCH,False
7,29,Student_007,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
7,30,Student_007,ML Engineer,20.0,1,4,statistics,"machine learning, python, scikit-learn, sql",VERY_LOW_MATCH,False
7,31,Student_007,ML Engineer,16.7,1,5,statistics,"docker, machine learning, python, scikit-learn, sql",VERY_LOW_MATCH,False
7,32,Student_007,Backend Developer,12.5,1,7,rest api,"aws, docker, flask, git, mongodb, postgresql, python",VERY_LOW_MATCH,False
7,33,Student_007,ML Engineer,11.1,1,8,statistics,"aws, deep learning, docker, machine learning, python, scikit-learn, sql, tensorflow",VERY_LOW_MATCH,False
7,34,Student_007,Data Engineer,25.0,2,6,"linux, pandas","aws, docker, mongodb, postgresql, python, sql",LOW_MATCH,False
7,35,Student_007,Backend Developer,16.7,1,5,rest api,"docker, git, mongodb, postgresql, python",VERY_LOW_MATCH,False
7,36,Student_007,ML Engineer,12.5,1,7,statistics,"deep learning, docker, machine learning, python, scikit-learn, sql, tensorflow",VERY_LOW_MATCH,False
7,37,Student_007,Data Analyst,28.6,2,5,"pandas, statistics","data visualization, excel, power bi, python, sql",LOW_MATCH,False
7,38,Student_007,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
7,39,Student_007,BI Developer,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
7,40,Student_007,NLP Engineer,0.0,0,5,,"deep learning, machine learning, nlp, python, tensorflow",VERY_LOW_MATCH,False
8,1,Student_008,Research Analyst,42.9,3,4,"excel, r, statistics","data visualization, machine learning, python, sql",LOW_MATCH,False
8,2,Student_008,BI Developer,33.3,2,4,"excel, statistics","data visualization, power bi, sql, tableau",LOW_MATCH,False
8,3,Student_008,Data Analyst,28.6,2,5,"excel, statistics","data visualization, power bi, python, sql, tableau",LOW_MATCH,False
8,4,Student_008,Data Scientist,40.0,2,3,"pandas, statistics","machine learning, python, sql",LOW_MATCH,False
8,5,Student_008,Data Engineer,33.3,2,4,"docker, pandas","aws, postgresql, python, sql",LOW_MATCH,False
8,6,Student_008,Backend Developer,22.2,2,7,"docker, git","aws, fastapi, flask, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
8,7,Student_008,Backend Developer,40.0,2,3,"docker, git","postgresql, python, rest api",LOW_MATCH,False
8,8,Student_008,Data Scientist,33.3,2,4,"pandas, statistics","machine learning, python, sql, tableau",LOW_MATCH,False
8,9,Student_008,Backend Developer,40.0,2,3,"docker, git","postgresql, python, rest api",LOW_MATCH,False
8,10,Student_008,BI Developer,20.0,1,4,excel,"data visualization, power bi, sql, tableau",VERY_LOW_MATCH,False
8,11,Student_008,BI Developer,25.0,2,6,"excel, statistics","data visualization, postgresql, power bi, python, sql, tableau",LOW_MATCH,False
8,12,Student_008,Data Analyst,42.9,3,4,"excel, pandas, statistics","data visualization, power bi, python, sql",LOW_MATCH,False
8,13,Student_008,Research Analyst,57.1,4,3,"excel, pandas, r, statistics","data visualization, python, sql",MODERATE_MATCH,True
8,14,Student_008,Data Analyst,28.6,2,5,"excel, statistics","data visualization, power bi, python, sql, tableau",LOW_MATCH,False
8,15,Student_008,Data Scientist,50.0,4,4,"nlp, pandas, r, statistics","machine learning, python, sql, tableau",MODERATE_MATCH,True
8,16,Student_008,Data Scientist,50.0,4,4,"nlp, pandas, r, statistics","deep learning, machine learning, python, sql",MODERATE_MATCH,True
8,17,Student_008,Data Analyst,28.6,2,5,"excel, statistics","data visualization, power bi, python, sql, tableau",LOW_MATCH,False
8,18,Student_008,Backend Developer,40.0,2,3,"docker, git","postgresql, python, rest api",LOW_MATCH,False
8,19,Student_008,Backend Developer,40.0,2,3,"docker, git","postgresql, python, rest api",LOW_MATCH,False
8,20,Student_008,ML Engineer,37.5,3,5,"docker, scikit-learn, statistics","aws, deep learning, machine learning, python, sql",LOW_MATCH,False
8,21,Student_008,Data Analyst,40.0,2,3,"excel, statistics","data visualization, power bi, sql",LOW_MATCH,False
8,22,Student_008,Data Scientist,44.4,4,5,"nlp, pandas, r, statistics","deep learning, machine learning, python, sql, tableau",LOW_MATCH,False
8,23,Student_008,Backend Developer,33.3,2,4,"docker, git","fastapi, postgresql, python, rest api",LOW_MATCH,False
8,24,Student_008,Data Scientist,44.4,4,5,"nlp, pandas, r, statistics","deep learning, machine learning, python, sql, tableau",LOW_MATCH,False
8,25,Student_008,NLP Engineer,33.3,3,6,"keras, nlp, pandas","deep learning, machine learning, numpy, python, rest api, tensorflow",LOW_MATCH,False
8,26,Student_008,Data Engineer,44.4,4,5,"docker, git, linux, pandas","aws, mongodb, postgresql, python, sql",LOW_MATCH,False
8,27,Student_008,ML Engineer,37.5,3,5,"docker, scikit-learn, statistics","deep learning, machine learning, python, sql, tensorflow",LOW_MATCH,False
8,28,Student_008,BI Developer,25.0,2,6,"excel, statistics","data visualization, postgresql, power bi, python, sql, tableau",LOW_MATCH,False
8,29,Student_008,Data Engineer,20.0,1,4,docker,"aws, postgresql, python, sql",VERY_LOW_MATCH,False
8,30,Student_008,ML Engineer,40.0,2,3,"scikit-learn, statistics","machine learning, python, sql",LOW_MATCH,False
8,31,Student_008,ML Engineer,50.0,3,3,"docker, scikit-learn, statistics","machine learning, python, sql",MODERATE_MATCH,True
8,32,Student_008,Backend Developer,25.0,2,6,"docker, git","aws, flask, mongodb, postgresql, python, rest api",LOW_MATCH,False
8,33,Student_008,ML Engineer,33.3,3,6,"docker, scikit-learn, statistics","aws, deep learning, machine learning, python, sql, tensorflow",LOW_MATCH,False
8,34,Student_008,Data Engineer,37.5,3,5,"docker, linux, pandas","aws, mongodb, postgresql, python, sql",LOW_MATCH,False
8,35,Student_008,Backend Developer,33.3,2,4,"docker, git","mongodb, postgresql, python, rest api",LOW_MATCH,False
8,36,Student_008,ML Engineer,37.5,3,5,"docker, scikit-learn, statistics","deep learning, machine learning, python, sql, tensorflow",LOW_MATCH,False
8,37,Student_008,Data Analyst,42.9,3,4,"excel, pandas, statistics","data visualization, power bi, python, sql",LOW_MATCH,False
8,38,Student_008,Data Engineer,20.0,1,4,docker,"aws, postgresql, python, sql",VERY_LOW_MATCH,False
8,39,Student_008,BI Developer,28.6,2,5,"excel, statistics","data visualization, power bi, python, sql, tableau",LOW_MATCH,False
8,40,Student_008,NLP Engineer,20.0,1,4,nlp,"deep learning, machine learning, python, tensorflow",VERY_LOW_MATCH,False
9,1,Student_009,Research Analyst,14.3,1,6,machine learning,"data visualization, excel, python, r, sql, statistics",VERY_LOW_MATCH,False
9,2,Student_009,BI Developer,16.7,1,5,tableau,"data visualization, excel, power bi, sql, statistics",VERY_LOW_MATCH,False
9,3,Student_009,Data Analyst,14.3,1,6,tableau,"data visualization, excel, power bi, python, sql, statistics",VERY_LOW_MATCH,False
9,4,Student_009,Data Scientist,20.0,1,4,machine learning,"pandas, python, sql, statistics",VERY_LOW_MATCH,False
9,5,Student_009,Data Engineer,0.0,0,6,,"aws, docker, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
9,6,Student_009,Backend Developer,22.2,2,7,"fastapi, git","aws, docker, flask, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
9,7,Student_009,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
9,8,Student_009,Data Scientist,33.3,2,4,"machine learning, tableau","pandas, python, sql, statistics",LOW_MATCH,False
9,9,Student_009,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
9,10,Student_009,BI Developer,20.0,1,4,tableau,"data visualization, excel, power bi, sql",VERY_LOW_MATCH,False
9,11,Student_009,BI Developer,12.5,1,7,tableau,"data visualization, excel, postgresql, power bi, python, sql, statistics",VERY_LOW_MATCH,False
9,12,Student_009,Data Analyst,0.0,0,7,,"data visualization, excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
9,13,Student_009,Research Analyst,0.0,0,7,,"data visualization, excel, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
9,14,Student_009,Data Analyst,14.3,1,6,tableau,"data visualization, excel, power bi, python, sql, statistics",VERY_LOW_MATCH,False
9,15,Student_009,Data Scientist,25.0,2,6,"machine learning, tableau","nlp, pandas, python, r, sql, statistics",LOW_MATCH,False
9,16,Student_009,Data Scientist,12.5,1,7,machine learning,"deep learning, nlp, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
9,17,Student_009,Data Analyst,14.3,1,6,tableau,"data visualization, excel, power bi, python, sql, statistics",VERY_LOW_MATCH,False
9,18,Student_009,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
9,19,Student_009,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
9,20,Student_009,ML Engineer,12.5,1,7,machine learning,"aws, deep learning, docker, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
9,21,Student_009,Data Analyst,0.0,0,5,,"data visualization, excel, power bi, sql, statistics",VERY_LOW_MATCH,False
9,22,Student_009,Data Scientist,22.2,2,7,"machine learning, tableau","deep learning, nlp, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
9,23,Student_009,Backend Developer,33.3,2,4,"fastapi, git","docker, postgresql, python, rest api",LOW_MATCH,False
9,24,Student_009,Data Scientist,22.2,2,7,"machine learning, tableau","deep learning, nlp, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
9,25,Student_009,NLP Engineer,11.1,1,8,machine learning,"deep learning, keras, nlp, numpy, pandas, python, rest api, tensorflow",VERY_LOW_MATCH,False
9,26,Student_009,Data Engineer,11.1,1,8,git,"aws, docker, linux, mongodb, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
9,27,Student_009,ML Engineer,12.5,1,7,machine learning,"deep learning, docker, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
9,28,Student_009,BI Developer,12.5,1,7,tableau,"data visualization, excel, postgresql, power bi, python, sql, statistics",VERY_LOW_MATCH,False
9,29,Student_009,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
9,30,Student_009,ML Engineer,20.0,1,4,machine learning,"python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
9,31,Student_009,ML Engineer,16.7,1,5,machine learning,"docker, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
9,32,Student_009,Backend Developer,12.5,1,7,git,"aws, docker, flask, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
9,33,Student_009,ML Engineer,11.1,1,8,machine learning,"aws, deep learning, docker, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
9,34,Student_009,Data Engineer,0.0,0,8,,"aws, docker, linux, mongodb, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
9,35,Student_009,Backend Developer,16.7,1,5,git,"docker, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
9,36,Student_009,ML Engineer,12.5,1,7,machine learning,"deep learning, docker, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
9,37,Student_009,Data Analyst,0.0,0,7,,"data visualization, excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
