session_id,student_id,window_index,eye_away_duration_sec,face_missing_duration_sec,tab_switch_count,window_focus_loss_count,multiple_faces_detected,audio_voice_detected,head_pose_deviation_deg,label_cheating,archetype,split
S00376,376,1,23.2,0.0,10,3,0,0,12.1,1,cheating_lookup,test
S00102,102,9,7.6,1.7,3,2,0,1,11.5,0,honest_distracted,train
S00007,7,2,0.9,1.1,0,0,0,0,5.1,0,honest_normal,train
S00029,29,4,0.7,0.0,0,0,0,0,5.9,0,honest_normal,train
S00394,394,9,2.6,1.0,0,0,0,0,4.9,0,honest_normal,train
S00001,1,4,2.3,0.0,4,1,1,1,46.2,1,cheating_collaboration,train
S00089,89,7,0.0,0.7,0,0,0,0,6.3,0,honest_normal,train
S00396,396,7,2.6,7.2,0,0,0,0,3.0,0,honest_environment_noise,train
S00144,144,2,1.2,0.0,2,0,0,0,4.4,0,honest_normal,val
S00409,409,1,2.3,0.0,0,0,0,0,11.1,0,honest_normal,train
S00293,293,5,1.9,0.0,1,0,0,0,6.8,0,honest_normal,test
S00210,210,7,1.2,0.4,0,0,0,0,5.2,0,honest_normal,train
S00038,38,6,7.6,0.2,1,1,0,0,8.5,0,honest_distracted,test
S00218,218,5,4.1,5.6,2,1,1,1,15.8,1,cheating_collaboration,train
S00119,119,5,2.7,1.5,0,0,0,0,4.8,0,honest_normal,val
S00100,100,8,5.7,4.1,4,2,1,1,47.1,1,cheating_collaboration,train
S00020,20,3,8.0,1.5,3,2,0,0,10.5,0,honest_distracted,val
S00256,256,2,6.9,1.5,1,0,0,0,20.2,0,honest_distracted,train
S00104,104,8,9.9,0.6,4,0,1,0,35.9,1,cheating_collaboration,test
S00076,76,6,29.0,2.6,10,4,0,0,16.0,1,cheating_lookup,train
S00075,75,2,1.9,0.8,0,0,0,0,1.8,0,honest_normal,train
S00139,139,4,10.4,2.4,4,0,0,0,21.9,0,honest_distracted,train
S00334,334,6,3.5,0.9,0,0,0,0,11.7,0,honest_normal,val
S00053,53,5,4.1,0.8,0,0,0,0,8.4,0,honest_normal,test
S00366,366,3,2.4,1.4,0,0,0,0,1.9,0,honest_normal,test
S00023,23,1,11.8,0.7,1,2,0,0,17.6,0,honest_distracted,train
S00206,206,4,1.6,0.4,1,1,0,0,2.7,0,honest_normal,train
S00192,192,7,10.8,2.0,1,1,1,1,18.7,1,cheating_collaboration,train
S00405,405,2,0.0,0.6,0,0,0,0,12.2,0,honest_normal,train
S00166,166,8,0.3,0.5,1,0,0,0,2.1,0,honest_normal,val
S00172,172,4,2.0,0.6,0,0,0,1,2.8,0,honest_normal,train
S00334,334,3,1.7,1.5,0,0,0,0,9.0,0,honest_normal,val
S00243,243,5,6.8,2.2,0,2,0,0,22.2,0,honest_distracted,val
S00071,71,6,1.1,0.2,0,0,0,0,6.4,0,honest_normal,train
S00133,133,2,16.9,4.5,3,5,1,0,32.6,1,cheating_collaboration,test
S00261,261,6,1.0,0.0,0,0,0,0,8.1,0,honest_normal,train
S00389,389,6,1.4,9.7,1,0,0,0,0.0,0,honest_environment_noise,test
S00199,199,4,1.9,0.0,0,0,0,0,4.5,0,honest_normal,train
S00371,371,3,6.7,3.7,0,0,0,1,8.8,0,honest_environment_noise,train
S00215,215,9,14.3,3.5,3,1,0,1,45.1,1,cheating_collaboration,test
S00096,96,4,1.7,3.2,0,0,0,1,11.4,0,honest_environment_noise,train
S00054,54,3,1.9,1.4,0,0,0,0,7.2,0,honest_normal,train
S00368,368,4,0.0,0.9,0,0,0,0,8.4,0,honest_normal,train
S00184,184,8,11.0,1.5,5,3,1,1,16.5,1,cheating_collaboration,val
S00200,200,2,2.2,0.1,0,0,0,0,3.0,0,honest_normal,test
S00420,420,1,2.4,0.0,0,0,0,0,4.3,0,honest_normal,test
S00314,314,1,27.7,7.6,6,6,0,0,25.7,1,cheating_lookup,train
S00071,71,5,1.3,0.5,0,0,0,0,4.7,0,honest_normal,train
S00093,93,3,4.2,0.4,0,0,0,0,0.7,0,honest_normal,val
S00227,227,3,9.7,0.0,0,1,0,0,22.9,0,honest_distracted,train
S00047,47,4,1.9,0.6,0,1,0,0,0.8,0,honest_normal,train
S00236,236,6,2.1,1.7,0,0,0,0,3.5,0,honest_normal,train
S00242,242,3,3.2,0.1,0,0,0,0,2.4,0,honest_normal,train
S00144,144,5,1.5,0.0,0,1,0,0,2.3,0,honest_normal,val
S00301,301,6,2.0,0.5,0,0,0,0,11.1,0,honest_normal,train
S00243,243,2,5.6,0.0,2,2,0,0,2.8,0,honest_distracted,val
S00308,308,4,1.8,0.1,0,0,0,0,6.6,0,honest_normal,val
S00297,297,6,0.6,0.4,0,0,0,0,11.3,0,honest_normal,val
S00246,246,9,29.0,4.3,8,5,0,0,12.8,1,cheating_lookup,test
S00006,6,2,2.3,0.0,2,0,0,0,1.0,0,honest_normal,train
S00055,55,4,23.5,4.1,5,5,0,0,33.4,1,cheating_lookup,train
S00030,30,1,18.4,2.2,1,2,1,1,28.5,1,cheating_collaboration,val
S00137,137,3,8.8,1.8,2,2,1,0,22.1,0,honest_distracted,train
S00198,198,5,14.1,3.4,4,2,0,0,33.8,1,cheating_lookup,train
S00132,132,3,10.5,0.0,1,3,0,0,12.5,0,honest_distracted,train
S00068,68,4,1.1,0.0,0,1,0,0,4.4,0,honest_normal,train
S00034,34,3,1.1,1.1,2,0,0,0,0.0,0,honest_normal,train
S00325,325,3,2.5,0.7,0,0,0,0,4.9,0,honest_normal,train
S00356,356,6,22.9,2.7,4,6,0,0,32.2,1,cheating_lookup,train
S00194,194,1,8.2,2.4,3,5,0,0,7.3,0,honest_distracted,train
S00237,237,1,0.0,0.2,0,0,0,0,6.2,0,honest_normal,test
S00077,77,3,1.8,4.4,1,1,0,0,10.7,0,honest_environment_noise,train
S00223,223,1,1.6,0.0,1,1,0,0,2.6,0,honest_normal,train
S00395,395,2,11.9,0.3,6,3,0,0,28.3,1,cheating_lookup,test
S00238,238,4,1.2,0.2,0,0,0,0,1.5,0,honest_normal,train
S00138,138,7,0.3,0.2,1,0,0,0,4.7,0,honest_normal,train
S00367,367,4,7.6,2.3,1,1,0,0,11.1,0,honest_distracted,train
S00020,20,4,10.0,0.4,1,3,0,0,10.2,0,honest_distracted,val
S00258,258,5,9.6,2.5,2,0,0,0,7.2,0,honest_distracted,val
S00355,355,3,2.4,0.3,1,0,0,0,13.5,0,honest_normal,train
S00123,123,2,1.7,0.4,0,0,0,0,2.9,0,honest_normal,test
S00320,320,3,0.0,0.0,0,0,0,0,2.2,0,honest_normal,test
S00010,10,2,8.9,0.7,3,0,0,1,10.2,0,honest_distracted,train
S00383,383,1,38.2,2.0,5,6,0,0,17.9,1,cheating_lookup,train
S00163,163,4,2.0,0.8,0,1,0,0,6.7,0,honest_normal,train
S00254,254,5,0.0,0.4,0,0,0,1,8.3,0,honest_normal,train
S00130,130,2,3.7,0.0,0,0,0,0,5.3,0,honest_normal,train
S00350,350,2,7.7,2.0,1,4,0,0,16.9,0,honest_distracted,train
S00379,379,8,1.5,0.1,0,0,0,0,8.9,0,honest_normal,train
S00219,219,7,2.4,0.2,0,0,0,1,2.8,0,honest_normal,train
S00336,336,1,22.2,6.2,9,8,0,0,25.7,1,cheating_lookup,train
S00217,217,4,2.9,0.1,0,1,0,0,14.7,0,honest_normal,train
S00162,162,7,2.1,0.5,0,0,0,0,7.0,0,honest_normal,train
S00012,12,4,0.8,1.1,0,0,0,0,13.1,0,honest_normal,test
S00181,181,3,15.1,1.4,6,7,0,0,32.0,1,cheating_lookup,train
S00031,31,2,1.9,1.1,2,1,0,0,10.2,0,honest_normal,train
S00334,334,4,1.2,0.5,1,0,0,0,7.8,0,honest_normal,val
S00231,231,6,10.3,0.3,3,1,1,1,37.5,1,cheating_collaboration,train
S00365,365,7,1.0,0.0,0,0,0,0,1.5,0,honest_normal,train
S00168,168,1,17.5,4.2,9,1,1,0,22.7,1,cheating_lookup,train
S00085,85,3,2.0,0.1,0,0,0,0,9.2,0,honest_normal,val
S00017,17,4,11.6,0.2,10,2,0,0,15.2,1,cheating_lookup,train
S00082,82,1,2.7,1.2,1,1,0,0,0.9,0,honest_normal,train
S00082,82,8,3.3,1.0,0,0,0,0,2.9,0,honest_normal,train
S00366,366,5,1.9,0.1,0,0,0,0,2.1,0,honest_normal,test
S00012,12,1,1.5,0.7,1,0,0,0,3.4,0,honest_normal,test
S00213,213,1,1.7,0.4,0,0,0,0,12.7,0,honest_normal,test
S00132,132,8,7.1,1.9,3,1,0,0,13.8,0,honest_distracted,train
S00306,306,5,7.6,0.1,1,0,0,0,18.4,0,honest_distracted,test
S00274,274,2,2.7,1.0,0,0,0,0,5.8,0,honest_normal,test
S00080,80,3,2.0,0.1,0,0,0,0,7.6,0,honest_normal,train
S00253,253,9,21.4,2.4,9,2,0,0,46.1,1,cheating_lookup,train
S00157,157,6,0.6,0.3,0,0,0,0,7.5,0,honest_normal,train
S00230,230,3,9.9,1.5,2,2,0,0,12.7,0,honest_distracted,train
S00227,227,1,8.1,2.2,2,3,0,0,28.7,0,honest_distracted,train
S00194,194,7,5.2,0.2,2,2,0,0,11.8,0,honest_distracted,train
S00256,256,3,9.7,0.0,3,1,0,0,13.3,0,honest_distracted,train
S00144,144,3,1.9,0.5,0,0,0,0,13.7,0,honest_normal,val
S00019,19,3,2.8,0.8,0,1,0,0,6.2,0,honest_normal,test
S00132,132,7,9.8,0.1,1,3,0,0,21.6,0,honest_distracted,train
S00033,33,2,29.1,4.3,11,3,0,0,24.0,1,cheating_lookup,test
S00236,236,4,1.0,0.2,1,0,0,0,9.6,0,honest_normal,train
S00173,173,5,0.5,0.9,0,0,0,1,7.5,0,honest_normal,train
S00148,148,7,3.4,0.0,0,0,0,0,0.0,0,honest_normal,train
S00291,291,4,0.2,0.1,0,0,0,0,4.8,0,honest_normal,val
S00271,271,6,1.8,0.8,2,1,0,0,7.5,0,honest_normal,train
S00023,23,5,4.3,1.5,5,1,0,0,15.6,0,honest_distracted,train
S00249,249,3,2.5,0.4,0,0,0,0,4.9,0,honest_normal,train
S00396,396,4,3.9,4.9,0,0,0,1,16.4,0,honest_environment_noise,train
S00136,136,3,2.6,0.0,0,0,0,0,5.8,0,honest_normal,train
S00230,230,2,1.5,0.5,1,0,0,0,1.1,0,honest_normal,train
S00040,40,5,2.0,1.1,0,0,0,0,7.7,0,honest_normal,val
S00408,408,1,1.0,0.9,2,0,0,1,6.7,0,honest_normal,train
S00103,103,3,0.0,7.6,1,0,0,1,13.7,0,honest_environment_noise,train
S00348,348,5,6.4,1.3,4,4,1,1,43.0,1,cheating_collaboration,train
S00318,318,3,1.9,1.3,0,0,0,0,9.4,0,honest_normal,train
S00419,419,4,20.5,1.4,12,6,1,1,32.5,1,cheating_lookup,train
S00367,367,6,11.7,2.3,0,2,0,0,10.3,0,honest_distracted,train
S00033,33,6,34.0,2.0,10,5,0,0,28.3,1,cheating_lookup,test
S00094,94,4,30.2,1.5,5,0,0,0,21.1,1,cheating_lookup,train
S00062,62,2,1.6,0.0,0,0,0,0,2.4,0,honest_normal,train
S00387,387,3,0.4,0.4,0,0,1,0,8.9,0,honest_normal,val
S00019,19,1,1.0,0.3,0,0,0,0,7.5,0,honest_normal,test
S00145,145,8,12.5,4.2,2,0,0,0,12.1,0,honest_distracted,train
S00370,370,6,7.8,0.8,0,2,0,0,6.7,0,honest_distracted,val
S00262,262,4,10.6,0.0,5,3,1,1,5.0,1,cheating_collaboration,train
S00158,158,7,23.7,0.0,6,4,0,0,20.1,1,cheating_lookup,train
S00067,67,9,9.8,3.6,7,5,0,0,21.8,1,cheating_lookup,train
S00385,385,4,2.0,0.0,0,0,0,0,0.3,0,honest_normal,test
S00025,25,3,1.0,0.2,0,0,0,0,6.6,0,honest_normal,train
S00031,31,3,1.4,0.2,1,0,0,0,7.2,0,honest_normal,train
S00309,309,3,1.0,0.1,0,0,0,0,0.0,0,honest_normal,val
S00419,419,2,24.0,3.7,5,6,0,0,27.8,1,cheating_lookup,train
S00202,202,5,0.5,0.6,0,0,0,0,0.7,0,honest_normal,train
S00357,357,9,0.0,0.1,0,0,0,0,0.0,0,honest_normal,train
S00318,318,4,1.4,0.0,2,0,0,0,1.5,0,honest_normal,train
S00330,330,1,1.3,0.0,0,0,0,0,3.7,0,honest_normal,train
S00018,18,5,5.3,2.3,2,2,0,0,16.5,0,honest_distracted,train
S00210,210,4,0.9,0.5,0,0,0,0,4.6,0,honest_normal,train
S00382,382,1,3.5,1.4,1,0,0,0,5.3,0,honest_normal,val
S00291,291,1,2.2,0.8,0,0,0,0,4.9,0,honest_normal,val
S00180,180,4,4.6,0.2,1,0,0,0,6.3,0,honest_normal,test
S00159,159,7,2.4,1.0,0,0,0,1,14.6,0,honest_normal,train
S00260,260,4,0.0,6.9,0,0,0,1,14.8,0,honest_environment_noise,test
S00255,255,1,0.1,0.5,0,0,0,0,11.9,0,honest_normal,val
S00323,323,2,4.5,11.9,0,1,0,1,16.6,0,honest_environment_noise,train
S00250,250,6,6.9,0.3,3,2,0,0,5.5,0,honest_distracted,train
S00186,186,1,2.2,0.1,0,0,0,0,2.7,0,honest_normal,test
S00148,148,4,1.1,1.7,0,0,0,0,11.5,0,honest_normal,train
S00017,17,5,19.2,1.7,9,4,0,0,12.6,1,cheating_lookup,train
S00127,127,7,4.4,4.5,0,1,0,0,18.2,0,honest_environment_noise,train
S00417,417,4,2.4,0.6,0,0,0,0,10.0,0,honest_normal,test
S00351,351,3,3.1,0.8,0,0,0,0,13.2,0,honest_normal,train
S00353,353,3,14.5,3.6,2,1,1,0,21.8,1,cheating_collaboration,val
S00373,373,5,0.4,0.2,1,0,0,0,4.8,0,honest_normal,train
S00047,47,2,2.2,1.6,0,0,0,0,9.7,0,honest_normal,train
S00400,400,2,1.3,0.1,0,0,0,0,3.1,0,honest_normal,train
S00066,66,4,10.2,1.4,4,0,0,0,27.4,0,honest_distracted,train
S00008,8,5,7.6,0.5,1,0,0,0,4.2,0,honest_distracted,val
S00204,204,4,2.0,0.7,1,0,0,0,4.1,0,honest_normal,train
S00312,312,3,10.4,3.4,0,2,0,0,7.5,0,honest_distracted,train
S00190,190,2,0.8,1.0,0,0,0,0,1.8,0,honest_normal,train
S00387,387,4,0.5,0.0,0,0,0,0,7.7,0,honest_normal,val
S00235,235,5,9.2,2.0,5,3,0,1,47.5,1,cheating_collaboration,test
S00191,191,4,4.5,1.7,1,1,0,0,11.8,0,honest_distracted,val
S00379,379,6,2.4,0.6,0,0,0,0,5.3,0,honest_normal,train
S00137,137,6,16.9,1.2,4,5,0,0,25.0,1,cheating_lookup,train
S00224,224,7,20.7,3.3,4,8,0,0,26.9,1,cheating_lookup,train
S00143,143,7,1.5,0.8,0,0,0,0,12.4,0,honest_normal,train
S00175,175,1,4.8,8.1,1,0,0,1,5.4,0,honest_environment_noise,train
S00116,116,6,0.8,1.2,0,0,0,0,0.0,0,honest_normal,train
S00358,358,6,1.2,0.0,0,0,0,0,5.6,0,honest_normal,train
S00266,266,6,2.6,0.6,3,1,0,0,20.4,0,honest_distracted,train
S00005,5,3,0.0,11.7,0,0,0,1,1.6,0,honest_environment_noise,train
S00359,359,1,1.0,0.0,0,1,0,0,9.6,0,honest_normal,train
S00106,106,4,6.2,2.1,3,2,0,0,4.2,0,honest_distracted,train
S00130,130,5,0.0,0.6,0,0,0,0,2.5,0,honest_normal,train
S00105,105,1,3.2,0.0,0,1,0,1,10.7,0,honest_normal,test
S00193,193,6,1.7,0.1,1,0,0,0,1.5,0,honest_normal,train
S00335,335,4,3.3,0.7,0,0,0,0,6.4,0,honest_normal,train
S00327,327,4,8.8,3.7,2,1,0,0,7.4,0,honest_distracted,train
S00152,152,5,1.6,0.6,0,0,0,0,0.0,0,honest_normal,val
S00249,249,5,2.1,0.4,1,0,0,0,0.0,0,honest_normal,train
S00214,214,4,6.9,2.2,2,3,0,0,13.1,0,honest_distracted,train
S00051,51,4,2.5,0.5,0,0,0,0,3.6,0,honest_normal,train
S00333,333,1,1.5,0.5,0,0,0,0,1.2,0,honest_normal,train
S00174,174,4,3.3,0.0,0,0,0,0,8.8,0,honest_normal,val
S00217,217,2,10.2,2.3,4,2,1,1,22.7,1,cheating_collaboration,train
S00134,134,5,1.5,0.9,0,0,0,0,5.9,0,honest_normal,val
S00070,70,4,2.5,0.8,1,0,0,0,8.2,0,honest_normal,train
S00107,107,1,9.7,0.9,3,3,1,1,54.9,1,cheating_collaboration,train
S00141,141,3,2.7,7.4,1,0,0,1,8.7,0,honest_environment_noise,val
S00171,171,4,13.3,1.3,4,0,1,0,33.1,1,cheating_collaboration,train
S00012,12,6,0.3,0.1,0,0,0,0,8.5,0,honest_normal,test
S00380,380,7,0.0,0.1,0,0,0,0,10.3,0,honest_normal,train
S00393,393,4,1.2,0.7,0,0,0,0,10.3,0,honest_normal,test
S00216,216,4,18.1,4.9,4,1,0,1,31.4,1,cheating_collaboration,train
S00110,110,2,2.7,0.0,0,0,0,0,13.5,0,honest_normal,test
S00410,410,1,0.3,0.8,1,0,0,1,10.3,0,honest_normal,train
S00076,76,7,36.3,2.4,7,6,0,0,29.8,1,cheating_lookup,train
S00197,197,3,0.9,0.4,0,0,0,0,8.1,0,honest_normal,train
S00241,241,5,1.6,0.0,0,0,0,0,3.7,0,honest_normal,train
S00119,119,3,0.4,1.4,0,0,0,0,12.6,0,honest_normal,val
S00157,157,7,17.2,1.0,3,2,1,1,44.6,1,cheating_collaboration,train
S00394,394,4,3.3,1.1,0,0,0,0,2.2,0,honest_normal,train
S00039,39,7,1.4,0.7,0,0,0,0,0.0,0,honest_normal,test
S00313,313,3,4.0,0.1,0,0,0,0,5.5,0,honest_normal,train
S00323,323,5,5.0,3.5,0,0,0,1,8.5,0,honest_environment_noise,train
S00072,72,4,3.7,0.8,0,0,0,0,10.3,0,honest_normal,train
S00334,334,5,3.9,0.0,0,0,0,0,0.0,0,honest_normal,val
S00358,358,2,1.4,0.0,0,0,0,0,3.7,0,honest_normal,train
S00081,81,5,0.4,0.0,0,0,0,0,8.4,0,honest_normal,train
S00393,393,6,1.3,1.0,1,0,0,0,3.4,0,honest_normal,test
S00305,305,1,4.1,1.1,0,0,0,0,8.0,0,honest_normal,train
S00079,79,4,2.3,0.0,0,1,0,0,6.7,0,honest_normal,val
S00058,58,4,0.4,0.0,0,0,0,0,6.8,0,honest_normal,train
S00193,193,7,7.0,0.0,3,2,0,0,10.4,0,honest_distracted,train
S00115,115,1,2.2,0.8,4,3,0,1,45.3,1,cheating_collaboration,train
S00191,191,8,5.0,2.4,1,0,0,0,19.4,0,honest_distracted,val
S00355,355,6,2.2,1.2,0,0,0,1,8.4,0,honest_normal,train
S00105,105,3,0.4,0.5,0,0,0,0,8.6,0,honest_normal,test
S00328,328,2,0.8,0.8,0,1,0,0,4.2,0,honest_normal,train
S00297,297,4,2.2,0.6,0,0,0,0,7.5,0,honest_normal,val
S00037,37,3,2.9,1.9,0,0,0,0,9.5,0,honest_normal,val
S00059,59,5,11.5,1.4,3,2,0,0,11.8,0,honest_distracted,test
S00226,226,8,5.6,2.4,3,0,0,0,20.3,0,honest_distracted,train
S00337,337,7,2.1,1.7,0,0,0,0,6.6,0,honest_normal,test
S00158,158,9,3.6,0.9,0,0,0,0,9.0,0,honest_normal,train
S00298,298,6,1.2,1.3,0,0,0,0,8.9,0,honest_normal,train
S00358,358,3,0.2,0.4,0,0,0,0,1.9,0,honest_normal,train
S00261,261,1,3.4,0.4,0,0,0,0,10.1,0,honest_normal,train
S00183,183,4,8.6,1.1,5,1,0,0,11.5,0,honest_distracted,val
S00266,266,3,6.9,1.3,3,3,0,0,6.8,0,honest_distracted,train
S00120,120,4,1.8,0.0,0,0,0,0,13.3,0,honest_normal,val
S00314,314,3,0.0,0.2,0,0,0,0,11.4,0,honest_normal,train
S00011,11,1,14.4,2.6,1,2,0,0,13.3,0,honest_distracted,train
S00008,8,4,7.9,1.3,0,3,0,1,18.2,0,honest_distracted,val
S00268,268,4,34.3,5.6,6,5,0,0,34.5,1,cheating_lookup,train
S00266,266,1,2.6,3.8,2,1,0,0,23.4,0,honest_distracted,train
S00090,90,2,10.5,1.9,3,1,0,0,13.8,0,honest_distracted,train
S00001,1,7,0.0,0.0,0,0,0,0,5.9,0,honest_normal,train
S00102,102,7,0.0,5.5,3,0,0,1,12.1,0,honest_environment_noise,train
S00362,362,2,0.3,0.0,0,0,0,0,1.5,0,honest_normal,train
S00190,190,6,1.6,0.5,0,0,0,0,3.1,0,honest_normal,train
S00183,183,5,11.6,1.2,1,2,0,0,10.6,0,honest_distracted,val
S00029,29,1,1.5,0.1,0,0,0,0,8.5,0,honest_normal,train
S00297,297,1,2.0,0.6,0,1,0,0,8.2,0,honest_normal,val
S00186,186,6,1.5,1.5,0,0,0,0,6.7,0,honest_normal,test
S00143,143,3,0.4,0.2,0,0,0,0,7.5,0,honest_normal,train
S00067,67,6,23.6,4.4,4,4,0,0,17.8,1,cheating_lookup,train
S00336,336,2,20.5,4.6,4,3,0,0,21.4,1,cheating_lookup,train
S00329,329,2,2.2,1.0,0,0,0,0,13.3,0,honest_normal,train
S00252,252,6,0.7,0.6,1,0,0,0,2.7,0,honest_normal,train
S00048,48,6,5.0,4.5,2,1,0,0,11.4,0,honest_distracted,train
S00352,352,3,2.5,0.5,0,0,0,0,0.0,0,honest_normal,val
S00108,108,6,1.5,7.3,0,0,0,1,8.2,0,honest_environment_noise,train
S00368,368,5,3.1,0.8,1,0,0,0,7.9,0,honest_normal,train
S00034,34,1,1.6,0.5,0,0,0,0,5.2,0,honest_normal,train
S00076,76,4,20.5,2.4,6,4,0,0,27.1,1,cheating_lookup,train
S00287,287,3,1.9,0.2,1,0,0,0,5.2,0,honest_normal,train
S00303,303,2,8.0,1.9,6,5,0,0,32.6,1,cheating_lookup,train
S00379,379,7,2.8,1.0,1,1,0,0,0.0,0,honest_normal,train
S00052,52,4,7.7,2.5,2,0,0,0,4.2,0,honest_distracted,train
S00411,411,2,22.5,2.5,10,6,0,0,24.7,1,cheating_lookup,train
S00126,126,2,9.6,2.1,0,0,0,0,16.0,0,honest_distracted,train
S00031,31,8,2.2,0.6,0,0,0,0,11.3,0,honest_normal,train
S00087,87,5,2.9,1.4,0,0,0,0,7.0,0,honest_normal,train
S00412,412,8,0.0,0.8,0,0,0,0,4.0,0,honest_normal,train
S00102,102,3,1.6,7.0,0,0,0,0,6.0,0,honest_environment_noise,train
S00255,255,6,3.0,0.9,0,0,0,0,8.9,0,honest_normal,val
S00281,281,3,1.1,1.1,1,1,0,0,9.8,0,honest_normal,val
S00288,288,2,4.7,7.3,0,0,0,0,13.7,0,honest_environment_noise,train
S00159,159,5,2.6,0.0,1,0,1,0,7.4,0,honest_normal,train
S00377,377,2,14.1,1.9,3,9,1,0,23.7,1,cheating_collaboration,train
S00309,309,4,1.4,0.0,0,0,0,0,4.8,0,honest_normal,val
S00155,155,9,3.1,7.4,1,0,0,0,9.9,0,honest_environment_noise,test
S00175,175,4,4.5,4.2,0,0,0,0,0.0,0,honest_environment_noise,train
S00410,410,6,3.8,0.2,0,0,0,0,1.9,0,honest_normal,train
S00101,101,4,1.9,0.5,0,0,0,0,8.3,0,honest_normal,train
S00192,192,8,11.2,4.4,2,2,1,1,38.7,1,cheating_collaboration,train
S00081,81,6,2.4,1.6,0,0,0,0,4.8,0,honest_normal,train
S00414,414,6,1.2,1.9,0,0,0,1,14.9,0,honest_environment_noise,train
S00246,246,4,15.8,2.8,11,1,0,0,18.7,1,cheating_lookup,test
S00003,3,2,9.2,10.6,0,1,0,1,13.4,0,honest_environment_noise,train
S00190,190,8,1.2,0.0,2,0,0,0,6.3,0,honest_normal,train
S00046,46,4,0.5,0.0,0,0,0,0,3.1,0,honest_normal,train
S00035,35,1,23.7,3.8,7,5,0,0,24.6,1,cheating_lookup,val
S00177,177,5,5.1,0.0,3,1,0,0,19.2,0,honest_distracted,val
S00147,147,2,2.0,0.9,0,0,0,0,3.9,0,honest_normal,train
S00360,360,2,0.3,0.0,0,0,0,0,7.0,0,honest_normal,train
S00143,143,6,2.7,1.1,0,0,0,0,3.5,0,honest_normal,train
S00086,86,4,17.9,3.0,3,1,1,1,22.0,1,cheating_collaboration,test
S00413,413,8,2.6,0.0,2,2,0,0,14.7,0,honest_distracted,train
S00226,226,3,7.0,2.0,4,1,0,0,11.2,0,honest_distracted,train
S00019,19,2,2.8,0.6,0,0,0,0,5.9,0,honest_normal,test
S00093,93,4,1.8,1.3,0,0,0,0,11.3,0,honest_normal,val
S00330,330,4,0.9,1.0,0,0,0,0,5.3,0,honest_normal,train
S00087,87,4,1.7,0.5,0,0,0,0,4.0,0,honest_normal,train
S00257,257,2,0.9,0.0,1,0,0,0,1.8,0,honest_normal,train
S00374,374,2,1.0,1.1,0,0,0,0,11.0,0,honest_normal,train
S00122,122,1,1.0,0.8,0,0,0,0,10.4,0,honest_normal,train
S00400,400,9,1.6,1.3,0,0,0,0,6.2,0,honest_normal,train
S00239,239,5,0.9,1.1,0,0,0,0,9.2,0,honest_normal,train
S00108,108,3,4.6,10.8,0,0,0,0,3.1,0,honest_environment_noise,train
S00225,225,6,9.1,1.2,5,3,1,0,62.2,1,cheating_collaboration,train
S00251,251,2,9.2,0.3,5,3,0,0,33.5,1,cheating_lookup,train
S00266,266,7,7.5,1.4,1,3,0,0,12.8,0,honest_distracted,train
S00377,377,1,12.9,3.1,1,1,0,1,14.1,1,cheating_collaboration,train
S00259,259,2,0.0,2.0,0,0,0,0,10.7,0,honest_normal,train
S00001,1,3,1.5,0.0,1,1,0,0,0.5,0,honest_normal,train
S00098,98,2,26.5,3.2,8,4,0,0,36.0,1,cheating_lookup,train
S00265,265,6,1.3,0.7,0,0,0,0,3.8,0,honest_normal,train
S00029,29,2,1.7,1.5,0,0,0,0,8.1,0,honest_normal,train
S00214,214,5,7.6,3.0,0,1,0,0,23.7,0,honest_distracted,train
S00363,363,5,3.2,0.6,0,0,0,0,5.1,0,honest_normal,val
S00215,215,8,7.6,0.0,2,4,1,1,35.7,1,cheating_collaboration,test
S00133,133,4,18.3,3.2,8,9,0,1,33.6,1,cheating_lookup,test
S00179,179,5,7.0,0.8,2,1,0,0,23.2,0,honest_distracted,train
S00175,175,2,3.7,1.0,0,1,1,1,6.4,0,honest_environment_noise,train
S00146,146,2,22.7,5.9,7,6,0,1,27.3,1,cheating_lookup,test
S00218,218,3,0.0,0.5,0,0,0,0,5.1,0,honest_normal,train
S00158,158,5,0.1,0.0,0,1,0,0,1.5,0,honest_normal,train
S00277,277,2,2.1,0.6,0,0,0,0,5.0,0,honest_normal,train
S00353,353,8,11.1,4.8,4,1,1,0,31.1,1,cheating_collaboration,val
S00311,311,4,14.6,0.0,0,2,1,0,16.8,1,cheating_collaboration,train
S00409,409,3,0.8,0.9,1,0,0,0,6.3,0,honest_normal,train
S00202,202,6,0.0,0.6,1,1,0,0,7.3,0,honest_normal,train
S00179,179,6,4.8,0.4,3,2,0,0,18.9,0,honest_distracted,train
S00121,121,4,1.1,0.7,1,0,0,0,8.9,0,honest_normal,train
S00220,220,3,1.4,0.8,0,0,0,0,2.2,0,honest_normal,train
S00063,63,5,0.5,0.8,1,1,0,0,10.9,0,honest_normal,train
S00077,77,4,6.8,12.4,1,1,0,1,20.3,0,honest_environment_noise,train
S00187,187,1,2.5,1.3,1,0,0,0,1.3,0,honest_normal,test
S00386,386,5,3.0,0.0,0,0,0,0,5.7,0,honest_normal,test
S00055,55,2,21.6,1.3,9,6,0,0,29.6,1,cheating_lookup,train
S00377,377,4,11.1,3.9,3,1,1,1,31.2,1,cheating_collaboration,train
S00024,24,7,1.6,0.5,0,0,0,0,8.2,0,honest_normal,train
S00320,320,2,1.4,1.5,1,0,0,0,7.3,0,honest_normal,test
