transaction_id,age,income,credit_limit,transaction_amount,num_transactions_30d,account_age_months,num_prev_disputes,merchant_category,country_match,time_of_day_hour,is_weekend,card_present,distance_from_home_km,dispute_reason,is_fraud
TXN001396,48,81273,39889,181,53,109,1,electronics,1,21,0,1,99,none,0
TXN001397,70,116878,16451,283,45,31,0,retail,1,20,0,0,0,none,0
TXN001398,41,29895,3088,2316,20,229,1,travel,1,11,0,1,11,none,0
TXN001399,69,144968,39639,1168,24,122,0,retail,1,19,0,0,44,none,0
TXN001400,27,140700,19282,1716,61,107,4,retail,1,17,1,1,8,none,0
TXN001401,37,101559,40557,1781,58,54,1,electronics,1,1,0,1,212,other,0
TXN001402,40,35699,16629,431,27,133,4,online,1,22,0,1,31,none,0
TXN001403,61,90061,24641,1219,26,141,2,online,1,20,1,0,45,none,0
TXN001404,69,34715,7063,4685,7,156,0,food,1,22,0,1,8,none,0
TXN001405,40,44169,12091,900,42,43,2,food,1,12,1,0,17,none,0
TXN001406,74,143413,55842,4827,47,89,0,online,1,16,0,0,47,none,0
TXN001407,42,41163,4265,3277,53,115,4,travel,1,16,1,1,39,none,1
TXN001408,48,144264,48441,4986,59,99,3,electronics,1,15,0,1,76,none,1
TXN001409,60,30782,10629,1483,38,47,1,electronics,1,20,1,1,15,none,0
TXN001410,69,113177,40186,3253,69,231,4,travel,1,17,0,1,52,none,1
TXN001411,27,149481,29419,4488,53,71,0,travel,1,7,0,1,17,none,0
TXN001412,21,109328,42159,2191,15,166,0,online,1,2,0,1,44,none,1
TXN001413,52,140028,19121,1459,26,224,0,food,0,16,0,1,46,none,1
TXN001414,33,60585,10887,3106,48,67,0,travel,1,17,0,1,6,none,0
TXN001415,50,55682,25111,3266,19,62,1,food,1,22,0,1,39,other,0
TXN001416,43,72864,28816,3166,9,109,2,retail,1,5,0,1,0,none,0
TXN001417,71,109416,11543,1600,64,167,3,electronics,1,7,1,1,34,none,0
TXN001418,39,80114,15970,4249,54,37,1,online,1,22,0,1,59,none,0
TXN001419,52,63067,11715,3991,51,119,0,electronics,1,12,1,1,3,none,0
TXN001420,50,67685,14100,1445,39,86,1,online,1,7,0,0,139,none,0
TXN001421,49,147262,29308,233,4,126,4,retail,0,18,0,1,30,none,1
TXN001422,69,43073,5384,229,3,136,0,electronics,1,5,1,1,139,none,0
TXN001423,65,61035,17308,4284,64,209,3,retail,1,22,1,1,5,none,1
TXN001424,49,89977,35369,1664,29,52,0,online,1,14,0,1,149,none,0
TXN001425,50,127710,43765,4538,11,91,3,travel,1,9,0,1,5,none,0
TXN001426,36,115373,42589,274,58,33,3,electronics,1,16,0,1,30,none,0
TXN001427,60,108362,14353,963,75,238,2,retail,1,0,0,1,139,none,0
TXN001428,39,115517,55517,4534,27,81,2,electronics,1,6,0,0,13,none,0
TXN001429,38,90450,39381,3743,21,42,1,electronics,1,12,0,1,1,none,0
TXN001430,21,35382,14932,2784,39,204,1,electronics,1,2,0,0,78,fraud_claimed,1
TXN001431,34,29437,12634,3134,46,112,3,food,0,18,0,0,45,none,1
TXN001432,71,95971,45402,489,66,238,0,retail,1,14,1,1,36,none,0
TXN001433,67,89612,28469,3524,36,126,4,retail,1,4,1,1,1,fraud_claimed,1
TXN001434,70,115355,20776,1363,75,155,4,electronics,1,10,0,1,52,none,0
TXN001435,22,86929,30139,3332,65,136,0,travel,1,21,0,1,9,none,0
TXN001436,74,127411,50601,3888,63,151,0,electronics,1,17,0,0,133,none,0
TXN001437,48,122518,48415,899,35,106,2,food,1,2,1,1,57,none,0
TXN001438,69,123864,38221,3864,31,125,4,online,1,5,0,1,61,none,1
TXN001439,70,37329,4755,934,28,113,3,food,1,2,0,0,13,none,0
TXN001440,50,50169,12464,2180,1,64,1,travel,1,4,0,0,106,none,1
TXN001441,58,112468,52669,1912,25,123,2,electronics,1,8,0,1,38,none,0
TXN001442,71,59594,19891,4883,43,221,4,retail,1,18,0,0,97,none,1
TXN001443,24,101957,32150,2405,67,114,0,electronics,1,12,1,1,15,none,0
TXN001444,21,85631,17771,38,63,20,4,travel,1,5,0,1,70,none,0
TXN001445,28,70033,17324,44,51,16,3,retail,1,10,0,1,42,none,0
TXN001446,49,88133,40377,3599,2,145,2,food,1,20,0,1,2,none,0
TXN001447,59,98165,35985,2680,64,208,0,online,1,20,0,1,25,none,0
TXN001448,23,98861,41022,3375,74,19,3,online,1,13,0,1,10,none,1
TXN001449,52,77290,21775,598,69,120,1,electronics,1,5,0,1,22,none,0
TXN001450,30,119031,41910,3228,9,136,2,food,1,5,0,1,24,none,0
TXN001451,30,56750,11313,3148,2,166,3,travel,0,16,1,1,32,none,0
TXN001452,39,120155,45921,913,34,38,3,online,1,10,1,1,45,merchant_error,0
TXN001453,66,65461,17742,4096,60,181,0,food,1,14,0,1,42,none,0
TXN001454,54,98800,27369,2179,61,93,1,electronics,1,8,1,1,1,none,0
TXN001455,53,103222,37131,349,31,105,3,retail,1,20,1,0,69,none,0
TXN001456,43,137020,65017,4280,10,100,2,electronics,1,16,0,0,148,none,0
TXN001457,48,49226,6182,1724,76,90,3,electronics,1,23,0,1,21,none,0
TXN001458,52,31721,13636,4702,36,159,4,food,1,6,0,1,9,none,0
TXN001459,70,81154,17606,4556,49,44,2,online,1,6,0,0,38,none,0
TXN001460,27,45609,12659,566,70,188,2,food,1,20,1,0,61,none,0
TXN001461,49,77130,8389,3097,49,76,3,retail,1,0,0,1,56,none,1
TXN001462,28,97909,21580,3276,3,145,0,food,1,7,0,1,47,none,0
TXN001463,21,129211,38899,3577,74,79,2,travel,1,4,0,1,7,none,0
TXN001464,23,80249,9828,2066,5,73,4,electronics,1,18,0,1,90,none,1
TXN001465,44,73895,21905,3909,61,167,0,online,1,7,0,1,27,none,0
TXN001466,43,119473,56253,1026,26,170,0,retail,0,16,0,1,12,none,0
TXN001467,28,30656,4357,2072,72,176,0,electronics,1,18,0,1,4,none,0
TXN001468,74,149865,60811,848,5,140,2,food,0,11,1,0,26,none,0
TXN001469,67,99520,26260,1647,15,96,0,travel,1,22,1,1,48,none,0
TXN001470,57,88740,32130,4331,16,89,3,food,0,14,1,1,54,none,0
TXN001471,23,89309,18227,3506,1,103,0,electronics,1,3,1,0,164,none,0
TXN001472,71,54984,9006,1823,16,146,4,retail,1,22,1,1,8,none,0
TXN001473,53,143947,23633,3489,37,207,1,online,1,11,0,1,212,none,0
TXN001474,48,98822,12668,1461,3,224,4,electronics,1,12,0,0,53,none,0
TXN001475,67,30901,5384,2323,52,6,2,retail,1,13,0,1,30,none,0
TXN001476,28,56552,20680,1524,47,122,0,electronics,1,4,0,0,109,none,0
TXN001477,54,116245,52621,1241,13,236,0,travel,1,21,0,1,59,none,0
TXN001478,55,56055,23859,1655,55,171,3,food,1,15,1,1,21,none,0
TXN001479,52,62685,23447,3009,21,116,0,online,1,6,0,0,107,none,0
TXN001480,44,98965,14268,3450,66,163,4,retail,0,14,0,1,54,none,1
TXN001481,34,39716,8565,4066,54,226,2,online,1,12,0,1,60,none,0
TXN001482,52,139099,31147,315,27,230,1,online,0,15,0,1,113,none,0
TXN001483,66,36138,7226,3546,38,182,0,online,0,11,1,1,29,none,1
TXN001484,63,60298,18451,1733,58,62,1,retail,1,6,0,0,53,none,0
TXN001485,36,76112,23916,1699,62,197,0,retail,1,15,0,1,68,none,0
TXN001486,24,48429,11756,1527,46,210,2,online,1,22,0,1,30,none,0
TXN001487,72,75200,18161,3927,11,144,4,food,1,22,1,1,4,none,1
TXN001488,57,96308,41549,429,72,136,2,electronics,1,12,0,1,73,none,0
TXN001489,74,73244,30448,2946,8,89,1,online,1,22,0,1,2,none,0
TXN001490,41,142217,31731,3872,71,96,0,travel,1,2,1,0,63,none,1
TXN001491,34,139055,64732,4239,64,126,1,online,1,14,0,1,120,none,0
TXN001492,51,126268,60750,1460,21,90,4,retail,1,2,0,1,21,none,0
TXN001493,68,130441,30092,3106,72,86,2,electronics,1,6,0,1,5,none,0
TXN001494,38,42347,10238,3271,63,159,1,travel,1,17,1,1,13,none,0
TXN001495,27,41920,12670,1174,64,235,1,electronics,1,13,0,1,41,none,0
TXN001496,30,56822,27072,1879,20,138,4,electronics,1,17,0,1,142,none,0
TXN001497,27,71659,32284,1829,8,184,0,travel,0,18,0,1,35,none,0
TXN001498,53,65108,9181,2715,58,121,1,online,1,13,0,0,5,none,1
TXN001499,43,114099,29333,3525,46,76,4,online,1,19,0,1,49,none,1
