age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
46,56598.0,43863.59595658841,579,76880,60,3,6,self_employed,bachelors,6.0,3,1
39,61814.0,52433.41948204213,837,62560,36,4,4,self_employed,phd,15.0,2,0
46,110751.0,59226.542724811734,455,33415,48,0,9,salaried,phd,9.0,3,1
33,145118.0,52406.89635481705,537,69523,48,2,7,salaried,bachelors,11.0,2,1
36,95330.0,30193.75025458297,675,24323,12,3,4,salaried,bachelors,16.0,2,0
47,141347.0,98912.12852867607,381,58214,48,4,2,salaried,high_school,12.0,0,0
62,118745.0,92705.1143697544,791,22997,48,0,8,self_employed,bachelors,11.0,3,0
47,107960.0,45493.47192820769,655,62003,48,4,6,salaried,high_school,14.0,4,0
53,83278.0,32240.77960260554,572,8679,24,2,4,contract,bachelors,13.0,0,0
31,75077.0,25091.694411060864,343,45308,12,3,6,salaried,phd,,2,1
37,132782.0,99916.67664329977,422,44842,36,3,9,contract,bachelors,18.0,2,1
28,142046.0,66940.60746869011,648,70408,48,4,8,salaried,high_school,25.0,4,0
38,122932.0,64039.37133140967,629,74532,24,0,4,contract,bachelors,13.0,4,1
44,91906.0,52984.96751054017,708,58938,48,1,6,salaried,bachelors,17.0,2,1
47,29528.0,22491.45630485679,622,10695,24,3,8,salaried,high_school,29.0,4,1
42,113812.0,74883.54683679565,410,63499,12,1,0,contract,high_school,25.0,1,1
43,70100.0,44743.81680416792,388,28382,48,3,3,salaried,phd,28.0,0,1
28,129869.0,51508.5979720458,732,19235,24,0,0,salaried,bachelors,4.0,3,0
35,28179.0,16407.347877170214,398,67223,60,0,7,self_employed,masters,19.0,4,1
36,68781.0,47696.8419584108,838,7366,60,3,2,self_employed,bachelors,28.0,4,0
28,75267.0,62870.03478568081,445,32467,24,4,1,salaried,bachelors,5.0,1,0
30,102379.0,42054.577092024585,556,64316,48,0,3,salaried,bachelors,17.0,3,0
29,43952.0,13416.297199705908,488,11764,48,0,2,self_employed,masters,13.0,1,1
44,73798.0,25195.802358184927,539,66836,12,2,4,salaried,masters,3.0,3,1
50,118696.0,60145.50131398212,802,36923,12,0,7,contract,bachelors,27.0,0,0
39,130434.0,97995.00632125504,570,21292,36,2,9,self_employed,high_school,22.0,4,1
52,70939.0,21560.358676206644,819,6614,12,0,7,self_employed,high_school,0.0,0,0
51,49516.0,27293.3096205344,849,25939,48,0,6,salaried,masters,12.0,3,1
60,76526.0,36814.88613828856,413,23800,36,4,7,contract,bachelors,10.0,4,1
56,30449.0,10013.608574954633,638,61440,12,4,4,salaried,high_school,2.0,1,1
39,70290.0,38492.90972462005,658,28246,24,0,9,contract,bachelors,16.0,2,1
63,146688.0,64559.11810999473,633,57805,60,3,9,salaried,bachelors,17.0,1,1
60,106661.0,52641.11357395733,468,54648,12,3,5,self_employed,masters,24.0,2,1
38,92954.0,63960.57077250555,638,61851,12,0,7,self_employed,bachelors,9.0,1,0
35,42746.0,25085.620097042014,560,36688,24,3,0,salaried,high_school,15.0,3,1
52,87990.0,32429.250002392706,498,34764,48,0,5,salaried,high_school,20.0,0,1
45,78810.0,65315.99396193286,510,37470,24,4,5,salaried,bachelors,12.0,2,1
56,138362.0,89900.83695082195,586,43501,12,1,4,salaried,high_school,19.0,3,0
55,103297.0,74500.65092111439,771,62207,48,2,3,salaried,masters,11.0,0,0
24,35223.0,12101.468630509666,781,67157,36,3,0,salaried,bachelors,3.0,0,0
58,92237.0,30058.388060439567,322,8216,12,3,9,self_employed,bachelors,7.0,4,1
64,22597.0,7020.807176792142,408,27072,24,4,7,self_employed,bachelors,11.0,4,1
61,85677.0,34599.51825464997,595,42132,36,3,5,salaried,masters,18.0,4,1
47,22659.0,11962.243936146859,305,22861,60,0,2,self_employed,bachelors,14.0,2,1
44,,,849,69186,36,0,2,contract,masters,27.0,2,0
60,94567.0,52142.61843878267,502,9960,24,1,5,salaried,bachelors,15.0,0,1
36,35037.0,16104.417469815522,624,23781,36,1,6,salaried,masters,11.0,2,1
25,146498.0,89226.71492356801,543,36126,24,1,7,salaried,bachelors,19.0,0,1
50,66738.0,24130.05943155776,626,27578,12,0,4,self_employed,high_school,17.0,3,0
43,123965.0,78746.068778138,346,22883,48,1,9,self_employed,high_school,21.0,1,1
46,91678.0,56165.38759001154,312,34782,60,1,5,self_employed,phd,11.0,0,1
34,32109.0,23619.257370293162,679,61387,48,0,0,salaried,phd,15.0,0,0
39,42010.0,35400.91061021715,664,21979,48,4,5,contract,masters,24.0,3,1
54,28787.0,12608.142046660421,641,38746,48,3,8,salaried,masters,27.0,4,1
37,128400.0,74511.93855576158,520,71266,24,2,9,salaried,bachelors,19.0,4,1
63,28472.0,22774.06871679307,372,5056,24,0,3,salaried,bachelors,10.0,4,1
23,135111.0,98881.58476083999,345,36457,60,0,9,salaried,phd,21.0,0,0
56,43383.0,24644.73120608228,803,7243,24,2,0,self_employed,masters,19.0,0,0
63,81709.0,66997.65466510563,573,60031,24,2,8,self_employed,bachelors,13.0,2,1
55,89785.0,29761.948090073703,507,6701,24,1,3,unemployed,bachelors,1.0,2,1
51,133253.0,108207.99748990854,423,61381,24,2,1,salaried,bachelors,12.0,1,0
34,54518.0,17869.859109859215,309,55438,12,3,0,unemployed,bachelors,13.0,1,1
34,73909.0,44420.61048302471,628,78839,60,3,2,self_employed,bachelors,5.0,2,0
39,38351.0,30287.415438234304,486,71483,24,3,6,salaried,bachelors,11.0,0,1
53,89624.0,39837.55601515601,842,25505,60,3,9,contract,high_school,6.0,3,0
53,73330.0,41045.49033520666,359,11553,36,3,1,self_employed,masters,3.0,2,1
56,142477.0,68158.27314203867,741,38525,12,1,8,salaried,masters,27.0,0,0
60,35282.0,29061.047925258306,516,49348,24,0,1,contract,masters,26.0,2,1
50,104866.0,78964.6304166577,301,76187,12,2,4,self_employed,masters,6.0,4,1
50,127945.0,88275.75910165951,835,12273,12,0,7,self_employed,bachelors,12.0,2,0
37,41778.0,26035.83413574331,655,69236,36,2,9,contract,masters,10.0,4,0
31,44264.0,33256.67122945425,464,8535,60,1,7,salaried,bachelors,7.0,0,1
51,79675.0,41092.13209336373,390,23677,12,1,2,self_employed,phd,26.0,4,0
46,25075.0,13694.799521731476,466,5908,48,4,1,self_employed,high_school,18.0,2,1
60,95948.0,67307.61282384658,506,75153,36,4,8,salaried,phd,1.0,4,1
41,68454.0,34005.559511579355,581,40079,48,1,2,salaried,bachelors,20.0,3,1
26,48365.0,16209.312984193279,364,54323,36,1,7,self_employed,high_school,17.0,4,1
22,92766.0,31622.448380358917,815,50320,48,2,1,salaried,bachelors,25.0,4,0
51,68200.0,24787.25867697695,456,51105,48,1,2,self_employed,bachelors,20.0,1,1
24,31002.0,24129.623212465132,605,35164,12,0,0,contract,bachelors,9.0,3,1
35,33947.0,19000.968761330227,694,6885,12,2,5,salaried,bachelors,28.0,0,1
51,99222.0,68670.08794811789,373,62819,36,1,6,salaried,masters,5.0,4,1
25,114840.0,59268.93945547627,486,6049,60,2,3,salaried,bachelors,23.0,3,0
39,136219.0,60248.44060030567,636,58281,12,2,0,self_employed,bachelors,21.0,0,0
58,98610.0,48413.140803820344,539,48271,12,3,2,contract,bachelors,3.0,3,0
46,,,832,71697,24,4,8,salaried,bachelors,18.0,1,1
22,76307.0,49131.70176902568,440,71351,12,2,4,salaried,bachelors,13.0,0,1
36,24493.0,19978.986121779893,564,41534,60,2,5,self_employed,bachelors,13.0,0,1
30,144023.0,97048.11672873424,438,63097,24,3,3,self_employed,phd,17.0,4,1
36,70085.0,43004.14881384025,758,58813,48,1,0,salaried,bachelors,28.0,2,0
45,54228.0,34467.74004640611,369,30037,48,2,4,self_employed,masters,16.0,0,1
25,99676.0,81565.29858024952,684,41007,24,3,4,salaried,masters,17.0,0,0
33,71875.0,52721.068008793234,497,32278,24,0,4,self_employed,masters,17.0,1,0
58,51655.0,16179.51756388984,504,13272,24,3,5,salaried,high_school,4.0,1,0
58,63472.0,37688.20313621874,730,62183,36,4,1,salaried,bachelors,8.0,1,0
64,69437.0,47118.984855407354,624,43294,60,4,0,contract,bachelors,0.0,4,1
27,69416.0,49409.20946863282,741,78277,60,1,1,salaried,masters,3.0,0,0
60,79711.0,33257.67430994826,587,67509,48,1,9,salaried,high_school,25.0,1,1
45,26816.0,20834.625365332104,525,9694,48,4,5,contract,phd,6.0,1,1
32,97175.0,80238.7318047106,363,63150,48,4,4,self_employed,high_school,10.0,3,1
34,84307.0,36268.31650942489,797,72470,12,2,4,salaried,high_school,13.0,3,0
55,132728.0,104249.68144494195,359,26556,48,4,5,self_employed,high_school,9.0,1,1
46,66733.0,23579.326067442627,696,69471,24,1,9,contract,bachelors,18.0,4,1
28,148202.0,49001.32548927337,556,54855,48,4,6,self_employed,phd,7.0,2,1
25,115028.0,42683.79540302048,538,54086,24,1,8,salaried,bachelors,2.0,3,1
29,136450.0,45268.323661302384,337,23907,36,0,6,self_employed,bachelors,7.0,3,1
41,31240.0,23891.000258810545,324,76695,12,4,1,self_employed,high_school,28.0,0,1
50,118234.0,39310.15412893363,709,53487,12,1,5,contract,bachelors,17.0,0,0
31,112493.0,50556.07593348943,760,34158,60,3,8,salaried,high_school,4.0,1,0
64,145149.0,51827.77122933731,716,25293,36,2,6,self_employed,bachelors,19.0,0,0
55,118344.0,54731.98400603391,656,50761,24,1,1,salaried,bachelors,10.0,0,0
47,91363.0,31959.48155113259,682,38387,36,4,2,self_employed,bachelors,8.0,2,0
62,52762.0,35213.453133636605,457,45750,12,4,7,unemployed,high_school,18.0,4,1
24,28259.0,10549.925376663656,732,73602,24,0,8,salaried,high_school,11.0,1,1
27,70139.0,53902.891765827575,347,26256,36,3,3,salaried,bachelors,26.0,2,0
26,148775.0,111500.17921452082,627,10594,12,1,8,self_employed,masters,4.0,1,0
26,34849.0,10716.552842330897,732,7460,24,3,1,self_employed,phd,15.0,4,0
44,101768.0,80666.3538614342,730,77356,24,0,4,salaried,masters,25.0,1,1
30,126108.0,39839.96044272989,355,59698,12,2,1,self_employed,phd,24.0,0,0
56,109709.0,47372.91468204972,567,21191,24,3,0,contract,bachelors,12.0,4,0
41,74869.0,23794.418295883035,368,15529,12,0,4,self_employed,bachelors,5.0,2,1
63,146888.0,71198.65796832707,748,37175,48,1,1,self_employed,high_school,15.0,2,0
56,83095.0,48413.35642477938,556,22675,48,2,6,salaried,bachelors,17.0,3,1
39,137886.0,101781.19592496172,789,48158,24,4,7,contract,bachelors,16.0,2,0
38,90910.0,44172.24651426704,348,51798,24,0,1,salaried,masters,11.0,3,0
45,106710.0,73418.56229307757,615,75910,12,4,6,salaried,bachelors,26.0,0,1
24,43567.0,17563.053675816438,712,30976,24,2,3,salaried,bachelors,0.0,2,0
53,55292.0,39413.74942866293,733,68116,60,0,0,self_employed,bachelors,6.0,4,0
56,94813.0,40750.4504078399,301,67821,48,0,2,contract,bachelors,13.0,3,0
59,117136.0,44388.64219272606,444,17204,24,2,0,salaried,bachelors,27.0,2,1
34,71631.0,28793.861748629137,665,60665,24,1,4,contract,masters,17.0,0,1
46,29885.0,11958.026133648837,719,12394,36,0,7,contract,high_school,,4,1
30,79659.0,46367.47925956045,743,69814,24,2,0,self_employed,phd,0.0,4,0
25,74306.0,56817.240987271514,733,38593,60,3,8,self_employed,phd,,0,1
35,86314.0,29673.26793854212,356,46964,48,4,2,salaried,bachelors,9.0,2,1
58,85087.0,58610.135749407425,477,58365,36,0,4,salaried,bachelors,14.0,1,1
55,49165.0,32443.519028858012,592,5443,12,3,8,contract,masters,28.0,2,1
32,78929.0,61555.62000286687,345,33180,12,0,4,salaried,bachelors,10.0,3,1
62,87028.0,37794.62064268732,469,53791,48,1,8,salaried,high_school,3.0,3,1
24,115998.0,63515.913863260335,570,48665,12,2,9,self_employed,phd,14.0,2,1
49,69812.0,56492.22336555796,716,8465,60,0,7,contract,bachelors,20.0,3,0
50,70500.0,46741.246028996924,438,73247,24,2,6,self_employed,bachelors,29.0,1,1
30,99151.0,50946.0272970021,546,56559,48,0,0,salaried,bachelors,15.0,1,0
24,78643.0,29276.96521368778,447,30198,36,1,3,salaried,bachelors,29.0,4,0
46,64900.0,28839.402357011597,529,59740,24,1,8,self_employed,bachelors,25.0,3,1
55,,,673,27488,12,3,9,salaried,bachelors,14.0,2,1
33,27851.0,19356.232529129327,379,43515,12,1,7,salaried,bachelors,16.0,4,1
63,36288.0,13369.66178654483,364,32898,36,2,3,salaried,bachelors,22.0,1,1
30,92692.0,58375.4280754019,387,6919,60,1,0,self_employed,phd,10.0,4,0
36,87580.0,52783.870750383794,387,55070,36,0,9,salaried,masters,17.0,0,1
61,27368.0,15946.662965767213,503,67613,48,1,3,salaried,high_school,27.0,3,1
46,105436.0,71650.90156975611,681,52003,36,2,2,salaried,high_school,15.0,2,0
26,116136.0,88332.7253960371,775,53478,12,0,5,salaried,bachelors,26.0,1,0
32,66403.0,31717.016162596476,838,19434,60,3,4,salaried,bachelors,14.0,4,0
55,111170.0,87708.31684604945,513,51246,60,3,4,salaried,masters,28.0,2,1
45,29168.0,11327.348667071838,373,41649,36,3,1,self_employed,bachelors,10.0,3,1
36,106497.0,42083.68768128936,360,64030,48,0,2,salaried,bachelors,12.0,2,0
59,69879.0,31216.6707686869,842,58061,12,3,5,salaried,bachelors,17.0,3,1
29,79871.0,29212.177544877057,518,6999,24,1,1,salaried,masters,7.0,3,1
26,129632.0,55310.80795374993,311,19849,60,0,3,salaried,phd,8.0,3,0
47,131623.0,47190.329507708615,714,57800,36,0,1,salaried,bachelors,21.0,4,0
39,109388.0,82255.81936405883,331,10445,48,0,8,salaried,bachelors,10.0,3,0
27,118646.0,44662.26325625925,459,23040,48,4,2,salaried,high_school,16.0,2,1
58,52174.0,37096.426522470385,536,69315,12,2,9,unemployed,bachelors,0.0,0,1
34,119751.0,39081.0534780693,480,5246,60,4,9,salaried,high_school,29.0,2,1
49,112491.0,92432.30008930231,640,36153,12,4,5,contract,phd,10.0,4,1
26,26581.0,18371.14045761655,757,10212,24,4,0,salaried,bachelors,6.0,3,0
34,130155.0,39533.03262967396,379,8339,24,2,9,salaried,masters,7.0,0,1
38,91853.0,66145.28111208964,772,61238,24,4,2,self_employed,phd,18.0,4,0
61,84046.0,48977.391011993146,411,24394,48,3,7,salaried,high_school,24.0,1,1
53,69678.0,50770.933486235765,591,58871,60,0,4,salaried,bachelors,3.0,1,0
50,128392.0,75414.02565789424,682,39607,12,0,7,unemployed,masters,3.0,1,1
24,131250.0,85648.98191055216,316,57055,12,1,1,salaried,bachelors,18.0,0,0
61,46649.0,34169.571965887786,792,9395,24,3,6,salaried,bachelors,23.0,2,1
55,147795.0,77268.61971029677,630,20290,60,2,8,salaried,bachelors,8.0,0,1
61,108668.0,32762.259073578884,785,70078,60,0,6,contract,bachelors,16.0,0,1
48,102325.0,78531.42635867528,705,8691,36,4,2,contract,bachelors,17.0,0,0
34,34567.0,17611.530440665694,416,12470,60,1,6,salaried,bachelors,0.0,1,1
54,100404.0,57513.770624632954,414,8841,60,1,7,salaried,high_school,13.0,2,1
27,109906.0,33441.28031491575,848,68197,12,0,0,contract,high_school,3.0,0,0
45,128069.0,73082.65242043968,846,60773,60,3,2,salaried,high_school,,2,0
40,116019.0,97753.90501362276,635,22776,60,1,4,salaried,high_school,22.0,3,0
37,81944.0,37124.50085897329,635,76596,12,0,5,self_employed,bachelors,13.0,0,0
61,138428.0,71633.72817221156,446,32584,60,3,2,salaried,high_school,6.0,0,1
49,98002.0,66440.89671865778,421,9300,12,0,3,self_employed,high_school,11.0,0,0
54,48803.0,36511.30644588642,380,8338,36,0,4,contract,masters,21.0,3,1
62,38230.0,20245.284982164267,674,67601,48,3,2,self_employed,masters,28.0,3,1
34,37862.0,17807.175524123555,362,10487,12,3,3,salaried,masters,26.0,1,1
64,63355.0,51685.27445692966,803,41282,12,3,4,salaried,phd,15.0,4,1
46,51259.0,34468.0756156427,748,33804,60,0,1,salaried,high_school,4.0,2,0
63,119075.0,43517.354007886424,727,14915,12,1,9,salaried,high_school,10.0,4,0
57,107445.0,36306.77572639752,726,16158,24,2,8,salaried,bachelors,3.0,0,0
48,50795.0,28747.55306899324,720,79157,24,2,9,salaried,phd,,0,1
59,134604.0,56674.95178762488,621,15547,36,0,7,salaried,masters,12.0,1,0
28,28770.0,12649.927745049146,465,7459,12,0,5,salaried,bachelors,29.0,4,1
26,31093.0,24337.44560396186,760,33768,60,1,9,salaried,high_school,7.0,0,1
64,66571.0,23250.674892618616,758,68146,60,3,2,self_employed,bachelors,6.0,4,0
52,20193.0,14002.841168349334,488,55870,48,0,1,self_employed,bachelors,,1,1
44,120311.0,54035.06760555956,763,55460,36,4,6,salaried,bachelors,10.0,4,1
63,37569.0,26981.324022462628,678,65817,60,3,7,self_employed,phd,25.0,2,1
31,137082.0,95590.8785727674,301,43247,48,0,9,self_employed,bachelors,16.0,1,0
53,31190.0,9483.804373326126,663,20419,60,4,0,salaried,phd,21.0,4,1
64,82824.0,48039.94729190019,371,40577,48,1,5,salaried,bachelors,13.0,0,1
51,62752.0,23634.01688700294,726,7921,24,4,6,salaried,bachelors,1.0,3,1
60,52327.0,40627.98400599974,469,9676,24,0,8,salaried,masters,19.0,3,0
52,62070.0,48375.634662098266,504,54684,60,2,2,salaried,bachelors,20.0,1,1
39,105925.0,56149.80381232699,636,18463,36,0,1,unemployed,bachelors,,3,0
57,60197.0,32772.30567414483,771,30474,12,2,4,salaried,masters,21.0,2,0
23,22261.0,10391.559832746298,494,45935,36,1,9,self_employed,masters,26.0,1,1
35,138424.0,96084.73067998383,574,72005,36,1,0,salaried,high_school,1.0,0,1
34,113905.0,56640.82740554086,306,63596,12,3,5,salaried,bachelors,20.0,0,1
50,46512.0,20804.159966248208,477,77828,24,3,8,salaried,bachelors,14.0,1,1
33,26716.0,14365.916742147345,541,60152,24,2,9,self_employed,phd,4.0,3,1
60,106795.0,37412.22523940376,502,77467,12,2,8,salaried,phd,5.0,3,1
23,,,842,57576,48,1,6,salaried,high_school,16.0,0,1
53,127225.0,39048.917433491704,761,71627,36,4,6,unemployed,high_school,7.0,2,1
34,24378.0,15954.591256361973,379,30772,60,2,7,salaried,phd,18.0,3,1
48,60583.0,24268.06489341474,822,21363,24,2,9,salaried,bachelors,4.0,2,0
62,132082.0,56507.61517765067,716,33490,60,4,1,salaried,bachelors,22.0,3,0
38,105371.0,68448.74863078482,683,64004,12,3,5,self_employed,high_school,18.0,1,1
61,49033.0,41487.74832675331,690,58806,60,3,4,salaried,bachelors,13.0,4,0
52,44000.0,32020.763235555725,425,5260,60,2,4,salaried,bachelors,9.0,0,0
55,131032.0,55585.32027922253,793,27320,36,3,2,salaried,bachelors,12.0,1,0
45,95868.0,38041.72766895588,346,47145,12,3,2,salaried,bachelors,21.0,3,1
56,62604.0,48607.50343563048,775,68688,60,3,5,self_employed,phd,4.0,0,1
27,88336.0,48081.3882729767,763,53581,24,1,9,self_employed,high_school,6.0,4,0
40,115074.0,43196.36782795594,422,25754,12,0,9,salaried,high_school,9.0,4,1
51,115655.0,89541.98419036432,773,74837,24,2,6,salaried,masters,10.0,3,0
28,93869.0,70293.87519163983,433,12207,48,2,0,salaried,masters,2.0,0,1
31,25410.0,21373.58338864481,322,32920,60,1,2,self_employed,bachelors,12.0,3,1
62,103375.0,82737.11448765802,534,29016,12,0,0,salaried,bachelors,29.0,4,0
53,76044.0,58438.64948220622,358,65522,24,0,9,salaried,bachelors,1.0,1,1
55,83315.0,27403.62977449305,463,79092,60,1,2,unemployed,bachelors,3.0,1,1
49,116055.0,41481.359138907246,515,59068,36,4,4,salaried,high_school,2.0,2,1
36,91344.0,55988.46049528369,482,25102,24,4,8,unemployed,bachelors,14.0,4,1
51,26796.0,15871.63483585222,389,6924,24,0,2,salaried,high_school,3.0,4,0
58,106716.0,58894.4013186059,610,59333,48,4,9,salaried,masters,22.0,3,1
50,74245.0,38476.2929059732,556,51099,36,4,9,salaried,bachelors,20.0,2,1
43,63056.0,33871.52458348282,832,62346,48,4,8,salaried,bachelors,3.0,2,1
25,37709.0,23119.910689058946,832,55062,36,0,0,salaried,high_school,29.0,0,0
41,139664.0,42058.70811475376,351,5306,24,4,5,salaried,high_school,14.0,3,1
53,78557.0,34831.37454325496,637,74767,48,2,8,unemployed,bachelors,5.0,1,0
57,37543.0,21964.676554598955,470,17207,60,0,4,salaried,masters,22.0,0,1
25,57418.0,40032.91217450388,366,44426,36,1,9,self_employed,masters,27.0,2,1
48,114611.0,45361.44996967082,599,11336,24,4,1,self_employed,masters,29.0,1,0
38,123291.0,74071.33973858452,531,22256,12,3,4,self_employed,high_school,26.0,4,1
33,133504.0,92511.97410061808,367,54817,36,0,0,self_employed,bachelors,4.0,3,0
43,123001.0,66979.6056030875,805,38719,36,1,8,salaried,high_school,11.0,2,0
38,116038.0,36539.74232384296,327,47017,60,2,9,salaried,high_school,6.0,4,0
31,36724.0,20091.608118320622,350,50704,36,1,9,salaried,masters,2.0,2,1
22,23828.0,11033.428831842224,559,35013,36,4,8,salaried,masters,6.0,1,1
43,136656.0,110870.00823451798,483,75258,60,3,5,salaried,masters,11.0,0,1
47,37087.0,13667.945149058669,322,41776,60,4,8,salaried,masters,14.0,1,1
39,32605.0,21482.188191122314,428,15060,48,1,2,contract,phd,18.0,3,0
35,,,590,11655,24,0,3,contract,high_school,29.0,3,0
50,25482.0,13897.723302988723,800,54923,24,3,5,salaried,phd,5.0,2,1
33,85333.0,51599.902370623124,485,9030,48,3,3,salaried,bachelors,7.0,1,1
57,112541.0,52204.98025893224,778,38289,24,1,0,salaried,masters,28.0,0,0
56,108296.0,59594.379063373555,791,24739,36,4,6,salaried,bachelors,5.0,3,0
33,,,812,66687,48,1,4,salaried,bachelors,25.0,0,1
28,25463.0,11898.048068452534,366,41491,48,3,7,contract,masters,26.0,4,1
50,132164.0,84797.54297898764,766,77115,24,1,8,salaried,bachelors,2.0,2,1
32,90448.0,42147.866298891364,584,9781,12,3,4,salaried,phd,27.0,0,1
54,24648.0,19591.677068142028,716,25448,24,4,7,salaried,high_school,4.0,2,1
27,53623.0,34620.28645927054,399,56550,12,0,0,unemployed,bachelors,8.0,4,1
36,79156.0,42843.73593682533,488,54294,48,0,0,contract,high_school,23.0,0,1
53,55634.0,17876.111843941762,687,26446,12,1,6,self_employed,bachelors,15.0,0,0
32,64602.0,37130.101852990694,540,22101,36,3,5,salaried,bachelors,21.0,4,1
44,134598.0,96994.94395065402,716,71178,60,0,4,salaried,high_school,15.0,1,1
47,69334.0,30926.893775325978,475,33016,12,3,4,salaried,bachelors,8.0,0,1
55,88648.0,65929.77487122316,686,23932,60,4,8,salaried,bachelors,17.0,0,0
55,42054.0,18440.414956727072,770,49653,36,1,0,self_employed,high_school,12.0,3,0
50,90028.0,67796.53189793906,532,57802,60,3,7,salaried,bachelors,10.0,1,1
25,42207.0,14641.506491922237,751,12549,36,1,1,salaried,phd,24.0,0,0
38,100650.0,78144.7646637173,576,30362,60,3,6,self_employed,high_school,9.0,4,0
56,119821.0,68843.46085550543,528,52842,60,3,5,salaried,bachelors,28.0,2,0
34,101554.0,47029.21810696284,470,51539,24,4,9,self_employed,high_school,9.0,4,1
62,41386.0,18450.38733992474,512,38717,12,1,1,salaried,high_school,5.0,1,1
60,103276.0,55521.77736625068,581,59596,60,2,2,salaried,bachelors,15.0,3,1
36,79518.0,67548.7298946131,340,28016,48,3,3,salaried,bachelors,24.0,3,1
50,72781.0,30653.906411979384,421,60200,24,3,6,contract,bachelors,11.0,3,1
50,72780.0,25965.659237977477,526,65287,12,0,7,salaried,high_school,3.0,4,1
32,81440.0,50636.89527724631,593,47607,24,1,1,salaried,bachelors,4.0,2,0
53,64199.0,36509.86579164894,566,32621,12,2,7,salaried,masters,1.0,2,1
23,81035.0,47673.53465408832,840,17823,36,4,8,self_employed,high_school,18.0,0,0
35,28210.0,18810.836471109003,750,34986,60,2,6,contract,high_school,0.0,2,1
41,64363.0,28765.706572996532,748,69325,48,4,0,salaried,high_school,3.0,2,1
43,131175.0,105053.56442321486,360,62771,24,2,5,salaried,bachelors,11.0,0,1
32,98279.0,53033.27824253792,801,59973,24,2,7,unemployed,high_school,1.0,4,1
48,80348.0,29808.899684018583,446,19690,24,1,4,self_employed,bachelors,11.0,4,1
24,75284.0,53320.97078107704,633,44107,24,0,1,self_employed,high_school,15.0,1,0
38,127628.0,83431.36727375105,441,62888,60,2,4,salaried,high_school,1.0,4,1
49,129835.0,61497.499563833226,343,15956,12,3,7,salaried,high_school,16.0,3,1
50,92124.0,59128.43501310198,443,61227,60,3,1,self_employed,bachelors,25.0,3,1
42,,,632,41533,36,3,0,salaried,high_school,27.0,1,0
37,42432.0,23111.08303254554,796,61234,60,0,3,salaried,bachelors,1.0,2,0
58,146252.0,116223.0841056086,695,72594,60,2,3,salaried,bachelors,3.0,1,0
41,84089.0,31402.51807273984,354,61901,36,4,8,salaried,bachelors,5.0,0,1
27,75398.0,38655.27641488506,606,16519,60,4,2,contract,masters,28.0,1,0
40,119291.0,89662.49554302324,722,36115,12,1,3,contract,masters,27.0,1,0
26,23321.0,19431.523495778314,716,71266,48,0,2,salaried,bachelors,22.0,3,0
24,101348.0,55706.8783407419,624,6832,36,2,1,self_employed,phd,6.0,0,0
22,57383.0,33216.13756147714,379,46368,24,3,3,self_employed,bachelors,22.0,0,1
59,133816.0,82255.96978093132,330,74715,12,0,7,contract,high_school,14.0,1,1
36,98682.0,80207.88862198382,411,76835,48,0,0,self_employed,bachelors,19.0,0,1
55,143053.0,110438.88083830038,771,78366,12,2,7,unemployed,bachelors,11.0,0,1
56,99190.0,39064.05905317149,373,42570,12,1,7,unemployed,bachelors,4.0,4,1
46,72893.0,39378.023188979765,778,11615,24,1,2,salaried,high_school,13.0,0,0
45,55820.0,30991.277146058488,686,77298,48,1,9,self_employed,bachelors,15.0,2,1
33,141262.0,103686.71220804966,732,43311,12,3,9,salaried,phd,10.0,0,0
39,86262.0,54482.31021162053,711,28434,24,3,5,salaried,bachelors,11.0,3,0
36,23760.0,15677.352997795142,766,20739,36,2,3,salaried,phd,18.0,4,1
37,42190.0,35819.72975742682,547,71202,24,1,0,salaried,bachelors,16.0,3,1
48,87411.0,29827.08279786652,419,38649,60,2,0,self_employed,high_school,29.0,3,0
29,43377.0,18333.523413482504,366,52445,24,1,4,salaried,bachelors,23.0,2,1
46,66737.0,34993.063144800704,626,44470,24,0,7,contract,bachelors,25.0,4,1
38,89569.0,44003.48713227718,769,79965,24,4,0,self_employed,bachelors,26.0,1,0
50,58211.0,18156.30537436309,792,53621,12,4,1,self_employed,bachelors,6.0,0,1
29,102909.0,36067.30793738823,585,37926,48,1,6,salaried,bachelors,29.0,2,1
36,23744.0,16015.905223097583,611,42997,24,2,7,salaried,high_school,8.0,2,1
48,145566.0,114069.65965860897,608,64940,24,3,2,salaried,bachelors,13.0,1,0
28,44995.0,26224.20440455196,396,45724,60,1,7,salaried,bachelors,25.0,2,1
24,36977.0,22058.817700946583,412,36704,60,1,0,contract,phd,19.0,1,1
50,149508.0,65828.57992574686,755,33391,36,3,8,self_employed,bachelors,11.0,1,0
45,117938.0,85190.39141582795,762,68291,36,1,1,salaried,masters,14.0,1,1
24,,,431,7526,60,0,1,contract,bachelors,11.0,2,1
41,30651.0,19113.998207115717,420,29686,48,3,3,salaried,high_school,20.0,1,1
36,119239.0,49718.5322726293,496,78339,36,0,9,salaried,bachelors,20.0,2,1
46,98931.0,34958.26014162742,781,11574,48,4,2,self_employed,bachelors,28.0,4,0
51,115344.0,38678.443861515385,338,13733,60,3,3,salaried,phd,22.0,1,0
35,122112.0,76440.01614944231,811,55290,36,3,5,self_employed,bachelors,12.0,2,1
